iso_code,year,model_fuel,generation_twh,capacity_gw,emissions_mtco2,irena_capacity_gw,irena_generation_twh,r10
ARM,2006,nuclear,2.42,0.41,0.01,0.4075,2.6403000000000003,R10REF_ECON
ARM,2006,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2006,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2006,windon,0.0,0.0,0.0,0.00264,0.0026,R10REF_ECON
ARM,2007,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2007,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2007,gas,1.49,1.11,0.87,1.702,1.4888,R10REF_ECON
ARM,2007,hydro,1.83,1.07,0.04,1.0663,1.8525,R10REF_ECON
ARM,2007,nuclear,2.35,0.41,0.01,0.4075,2.5534,R10REF_ECON
ARM,2007,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2007,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2007,windon,0.0,0.0,0.0,0.00264,0.0029,R10REF_ECON
ARM,2008,bioenergy,0.0,0.0,0.0,0.0013,0.0,R10REF_ECON
ARM,2008,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2008,gas,1.85,1.11,1.09,1.7025,1.8539,R10REF_ECON
ARM,2008,hydro,1.78,1.08,0.04,1.0794000000000001,1.797,R10REF_ECON
ARM,2008,nuclear,2.27,0.41,0.01,0.4075,2.4616,R10REF_ECON
ARM,2008,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2008,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2008,windon,0.0,0.0,0.0,0.00264,0.0019,R10REF_ECON
ARM,2009,bioenergy,0.0,0.0,0.0,0.0013,0.0,R10REF_ECON
ARM,2009,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2009,gas,1.15,1.11,0.67,1.6921,1.1541,R10REF_ECON
ARM,2009,hydro,2.0,1.09,0.05,1.0939,2.0194,R10REF_ECON
ARM,2009,nuclear,2.29,0.41,0.01,0.4075,2.4937,R10REF_ECON
ARM,2009,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2009,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2009,windon,0.0,0.0,0.0,0.00264,0.0043,R10REF_ECON
ARM,2010,bioenergy,0.0,0.0,0.0,0.0013,0.0,R10REF_ECON
ARM,2010,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2010,gas,1.44,1.35,0.85,1.9310999999999998,1.4383,R10REF_ECON
ARM,2010,hydro,2.53,1.12,0.06,1.1232,2.5561,R10REF_ECON
ARM,2010,nuclear,2.29,0.41,0.01,0.4075,2.49,R10REF_ECON
ARM,2010,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2010,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2010,windon,0.01,0.0,0.0,0.00264,0.007,R10REF_ECON
ARM,2011,bioenergy,0.0,0.0,0.0,0.0013,0.0,R10REF_ECON
ARM,2011,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2011,gas,2.39,1.35,1.4,1.906,2.3903000000000003,R10REF_ECON
ARM,2011,hydro,2.46,1.15,0.06,1.1482999999999999,2.4886999999999997,R10REF_ECON
ARM,2011,nuclear,2.36,0.41,0.01,0.4075,2.5481,R10REF_ECON
ARM,2011,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2011,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2011,windon,0.0,0.0,0.0,0.00264,0.0056,R10REF_ECON
ARM,2012,bioenergy,0.0,0.0,0.0,0.0013,0.0,R10REF_ECON
ARM,2012,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2012,gas,3.4,1.79,2.0,2.394,3.3991,R10REF_ECON
ARM,2012,hydro,2.3,1.25,0.05,1.2492,2.311,R10REF_ECON
ARM,2012,nuclear,2.12,0.41,0.01,0.4075,2.322,R10REF_ECON
ARM,2012,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2012,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2012,windon,0.0,0.0,0.0,0.00264,0.0040999999999999995,R10REF_ECON
ARM,2013,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2013,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2013,gas,3.17,1.79,1.86,2.394,3.1731,R10REF_ECON
ARM,2013,hydro,2.15,1.29,0.05,1.289,2.1734,R10REF_ECON
ARM,2013,nuclear,2.17,0.41,0.01,0.4075,2.3596999999999997,R10REF_ECON
ARM,2013,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2013,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2013,windon,0.0,0.0,0.0,0.00264,0.0038,R10REF_ECON
ARM,2014,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2014,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2014,gas,3.29,1.79,1.93,2.39,3.2885999999999997,R10REF_ECON
ARM,2014,hydro,1.97,1.3,0.05,1.2980999999999998,1.9926,R10REF_ECON
ARM,2014,nuclear,2.27,0.41,0.01,0.4075,2.4648000000000003,R10REF_ECON
ARM,2014,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2014,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2014,windon,0.0,0.0,0.0,0.00264,0.004,R10REF_ECON
ARM,2015,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2015,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2015,gas,2.8,1.79,1.64,1.84,2.8011999999999997,R10REF_ECON
ARM,2015,hydro,2.18,1.29,0.05,1.2867,2.2056,R10REF_ECON
ARM,2015,nuclear,2.57,0.41,0.01,0.4075,2.7876999999999996,R10REF_ECON
ARM,2015,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2015,solar,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2015,windon,0.0,0.0,0.0,0.0026,0.0037,R10REF_ECON
ARM,2016,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2016,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2016,gas,2.58,1.79,1.51,1.84,2.5815,R10REF_ECON
ARM,2016,hydro,2.33,1.31,0.06,1.3115999999999999,2.3514,R10REF_ECON
ARM,2016,nuclear,2.19,0.41,0.01,0.4075,2.3805,R10REF_ECON
ARM,2016,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2016,solar,0.0,0.0,0.0,0.001,0.00016700000000000002,R10REF_ECON
ARM,2016,windon,0.0,0.0,0.0,0.0029249999999999996,0.0018,R10REF_ECON
ARM,2017,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2017,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2017,gas,2.87,1.79,1.68,1.84,2.8718000000000004,R10REF_ECON
ARM,2017,hydro,2.25,1.33,0.05,1.3268,2.269,R10REF_ECON
ARM,2017,nuclear,2.41,0.41,0.01,0.4075,2.6195999999999997,R10REF_ECON
ARM,2017,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2017,solar,0.0,0.0,0.0,0.0024,0.0004,R10REF_ECON
ARM,2017,windon,0.0,0.0,0.0,0.0029249999999999996,0.0021000000000000003,R10REF_ECON
ARM,2018,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2018,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2018,gas,3.38,1.79,1.98,1.8266,3.3756,R10REF_ECON
ARM,2018,hydro,2.29,1.34,0.05,1.3364,2.3182,R10REF_ECON
ARM,2018,nuclear,1.9,0.41,0.01,0.4075,2.0761,R10REF_ECON
ARM,2018,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2018,solar,0.02,0.02,0.0,0.01732,0.019399999999999997,R10REF_ECON
ARM,2018,windon,0.0,0.0,0.0,0.0029249999999999996,0.0019,R10REF_ECON
ARM,2019,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2019,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2019,gas,3.05,1.79,1.79,1.8266,3.0469,R10REF_ECON
ARM,2019,hydro,2.35,1.34,0.06,1.34,2.3709000000000002,R10REF_ECON
ARM,2019,nuclear,2.03,0.41,0.01,0.4075,2.1978,R10REF_ECON
ARM,2019,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2019,solar,0.06,0.02,0.0,0.0211,0.023600000000000003,R10REF_ECON
ARM,2019,windon,0.0,0.0,0.0,0.0029249999999999996,0.0033,R10REF_ECON
ARM,2020,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2020,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2020,gas,3.17,1.79,1.86,1.8316,3.1655,R10REF_ECON
ARM,2020,hydro,1.78,1.35,0.04,1.35,1.7784,R10REF_ECON
ARM,2020,nuclear,2.55,0.41,0.01,0.4075,2.7563,R10REF_ECON
ARM,2020,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2020,solar,0.14,0.05,0.01,0.0505,0.0565,R10REF_ECON
ARM,2020,windon,0.0,0.0,0.0,0.0029249999999999996,0.0019,R10REF_ECON
ARM,2021,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2021,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2021,gas,3.38,2.05,1.98,2.0856,3.3836999999999997,R10REF_ECON
ARM,2021,hydro,2.2,1.35,0.05,1.3452,2.2016999999999998,R10REF_ECON
ARM,2021,nuclear,1.85,0.45,0.01,0.4482,1.9984000000000002,R10REF_ECON
ARM,2021,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2021,solar,0.29,0.15,0.01,0.1461,0.1635,R10REF_ECON
ARM,2021,windon,0.0,0.0,0.0,0.0029249999999999996,0.0015,R10REF_ECON
ARM,2022,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2022,coal,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2022,gas,3.81,2.05,2.24,2.0856,3.8787,R10REF_ECON
ARM,2022,hydro,2.0,1.35,0.05,1.3452,2.8461999999999996,R10REF_ECON
ARM,2022,nuclear,2.63,0.45,0.01,0.4482,1.9399000000000002,R10REF_ECON
ARM,2022,oil,0.0,0.0,0.0,0.0,0.0,R10REF_ECON
ARM,2022,solar,0.33,0.24,0.02,0.235195,0.5235,R10REF_ECON
ARM,2022,windon,0.0,0.0,0.0,0.0029249999999999996,0.0018,R10REF_ECON
ARM,2023,gas,0.0,0.0,0.0,1.7855999999999999,0.0,R10REF_ECON
ARM,2023,hydro,0.0,0.0,0.0,1.3578,0.0,R10REF_ECON
ARM,2023,nuclear,0.0,0.0,0.0,0.4482,0.0,R10REF_ECON
ARM,2023,solar,0.0,0.0,0.0,0.4017,0.0,R10REF_ECON
ARM,2023,windon,0.0,0.0,0.0,0.0029,0.0,R10REF_ECON
ARM,2024,gas,0.0,0.0,0.0,1.782,0.0,R10REF_ECON
ARM,2024,hydro,0.0,0.0,0.0,1.351,0.0,R10REF_ECON
ARM,2024,nuclear,0.0,0.0,0.0,0.448,0.0,R10REF_ECON
ARM,2024,solar,0.0,0.0,0.0,0.4854,0.0,R10REF_ECON
ARM,2024,windon,0.0,0.0,0.0,0.0029,0.0,R10REF_ECON
ASM,2000,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2000,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2000,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2000,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2000,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2000,oil,0.17,0.04,0.11,0.04014,0.169587,R10REST_ASIA
ASM,2000,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2000,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2001,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2001,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2001,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2001,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2001,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2001,oil,0.17,0.04,0.11,0.04014,0.172985,R10REST_ASIA
ASM,2001,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2001,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2002,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2002,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2002,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2002,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2002,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2002,oil,0.18,0.04,0.12,0.04014,0.18104900000000002,R10REST_ASIA
ASM,2002,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2002,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2003,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2003,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2003,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2003,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2003,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2003,oil,0.19,0.04,0.13,0.04014,0.188165,R10REST_ASIA
ASM,2003,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2003,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2004,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2004,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2004,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2004,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2004,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2004,oil,0.19,0.04,0.13,0.03854,0.188084,R10REST_ASIA
ASM,2004,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2004,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2005,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2005,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2005,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2005,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2005,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2005,oil,0.19,0.04,0.13,0.03854,0.18889599999999998,R10REST_ASIA
ASM,2005,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2005,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2006,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2006,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2006,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2006,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2006,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2006,oil,0.19,0.04,0.13,0.03882,0.187781,R10REST_ASIA
ASM,2006,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2006,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2007,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2007,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2007,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2007,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2007,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2007,oil,0.19,0.04,0.13,0.03882,0.185958,R10REST_ASIA
ASM,2007,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2007,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2008,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2008,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2008,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2008,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2008,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2008,oil,0.19,0.04,0.13,0.03882,0.185878,R10REST_ASIA
ASM,2008,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2008,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2009,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2009,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2009,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2009,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2009,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2009,oil,0.18,0.04,0.12,0.03882,0.17357499999999998,R10REST_ASIA
ASM,2009,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2009,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2010,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2010,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2010,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2010,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2010,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2010,oil,0.16,0.03,0.11,0.02517,0.158082,R10REST_ASIA
ASM,2010,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2010,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2011,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2011,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2011,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2011,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2011,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2011,oil,0.16,0.04,0.11,0.04317,0.155116,R10REST_ASIA
ASM,2011,solar,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2011,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2012,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2012,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2012,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2012,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2012,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2012,oil,0.16,0.03,0.11,0.03417,0.155119,R10REST_ASIA
ASM,2012,solar,0.0,0.0,0.0,0.0024159999999999997,0.001409,R10REST_ASIA
ASM,2012,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2013,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2013,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2013,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2013,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2013,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2013,oil,0.15,0.03,0.1,0.03417,0.15387299999999998,R10REST_ASIA
ASM,2013,solar,0.0,0.0,0.0,0.0024159999999999997,0.002419,R10REST_ASIA
ASM,2013,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2014,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2014,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2014,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2014,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2014,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2014,oil,0.15,0.03,0.1,0.03417,0.154762,R10REST_ASIA
ASM,2014,solar,0.0,0.0,0.0,0.0024159999999999997,0.002363,R10REST_ASIA
ASM,2014,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2015,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2015,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2015,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2015,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2015,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2015,oil,0.16,0.03,0.11,0.03417,0.161392,R10REST_ASIA
ASM,2015,solar,0.0,0.0,0.0,0.0024159999999999997,0.002494,R10REST_ASIA
ASM,2015,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2016,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2016,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2016,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2016,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2016,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2016,oil,0.17,0.03,0.11,0.03321,0.167799,R10REST_ASIA
ASM,2016,solar,0.0,0.0,0.0,0.00392,0.006189,R10REST_ASIA
ASM,2016,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2017,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2017,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2017,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2017,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2017,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2017,oil,0.16,0.04,0.11,0.03971,0.160942,R10REST_ASIA
ASM,2017,solar,0.0,0.0,0.0,0.0042699999999999995,0.007739,R10REST_ASIA
ASM,2017,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2018,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2018,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2018,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2018,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2018,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2018,oil,0.16,0.04,0.11,0.03971,0.15965700000000002,R10REST_ASIA
ASM,2018,solar,0.0,0.01,0.0,0.0051600000000000005,0.007975,R10REST_ASIA
ASM,2018,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2019,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2019,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2019,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2019,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2019,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2019,oil,0.16,0.04,0.11,0.03971,0.16633199999999998,R10REST_ASIA
ASM,2019,solar,0.0,0.0,0.0,0.00481,0.007435,R10REST_ASIA
ASM,2019,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2020,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2020,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2020,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2020,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2020,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2020,oil,0.17,0.04,0.11,0.03971,0.170497,R10REST_ASIA
ASM,2020,solar,0.0,0.0,0.0,0.00481,0.006548,R10REST_ASIA
ASM,2020,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2021,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2021,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2021,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2021,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2021,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2021,oil,0.17,0.04,0.11,0.03971,0.173477,R10REST_ASIA
ASM,2021,solar,0.0,0.0,0.0,0.00481,0.005581,R10REST_ASIA
ASM,2021,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2022,bioenergy,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2022,coal,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2022,gas,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2022,hydro,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2022,nuclear,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2022,oil,0.17,0.05,0.11,0.04671,0.13036099999999998,R10REST_ASIA
ASM,2022,solar,0.01,0.0,0.0,0.00711,0.004096,R10REST_ASIA
ASM,2022,windon,0.0,0.0,0.0,0.0,0.0,R10REST_ASIA
ASM,2023,oil,0.0,0.0,0.0,0.04671,0.0,R10REST_ASIA
ASM,2023,solar,0.0,0.0,0.0,0.00711,0.0,R10REST_ASIA
ASM,2024,oil,0.0,0.0,0.0,0.04821,0.0,R10REST_ASIA
ASM,2024,solar,0.0,0.0,0.0,0.00711,0.0,R10REST_ASIA
ATG,2000,bioenergy,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
ATG,2000,coal,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
ATG,2000,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
ATG,2000,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
ATG,2000,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
