iso_code,Year,month,monthly_hydro_cf,Generation_TWh,Capacity_GW
MDA,2023,1,0.4480286738351255,0.02,0.06
MDA,2023,2,0.4960317460317461,0.02,0.06
MDA,2023,3,0.6720430107526882,0.03,0.06
MDA,2023,4,0.925925925925926,0.04,0.06
MDA,2023,5,0.896057347670251,0.04,0.06
MDA,2023,6,0.6944444444444445,0.03,0.06
MDA,2023,7,0.896057347670251,0.04,0.06
MDA,2023,8,0.4480286738351255,0.02,0.06
MDA,2023,9,0.462962962962963,0.02,0.06
MDA,2023,10,0.4480286738351255,0.02,0.06
MDA,2023,11,0.462962962962963,0.02,0.06
MDA,2023,12,0.4480286738351255,0.02,0.06
MNE,2015,1,0.142554578038449,0.07,0.66
MNE,2015,2,0.13528138528138528,0.06,0.66
MNE,2015,3,0.06109481915933528,0.03,0.66
MNE,2015,4,0.08417508417508418,0.04,0.66
MNE,2015,5,0.16291951775822744,0.08,0.66
MNE,2015,6,0.06313131313131312,0.03,0.66
MNE,2015,7,0.16291951775822744,0.08,0.66
MNE,2015,8,0.10182469859889215,0.05,0.66
MNE,2015,9,0.10521885521885523,0.05,0.66
MNE,2015,10,0.04072987943955686,0.02,0.66
MNE,2015,11,0.08417508417508418,0.04,0.66
MNE,2015,12,0.142554578038449,0.07,0.66
MNE,2016,1,0.08024394158241054,0.04,0.67
MNE,2016,2,0.06433350488934636,0.03,0.67
MNE,2016,3,0.20060985395602635,0.1,0.67
MNE,2016,4,0.16583747927031509,0.08,0.67
MNE,2016,5,0.20060985395602635,0.1,0.67
MNE,2016,6,0.10364842454394693,0.05,0.67
MNE,2016,7,0.08024394158241054,0.04,0.67
MNE,2016,8,0.1203659123736158,0.06,0.67
MNE,2016,9,0.12437810945273632,0.06,0.67
MNE,2016,10,0.14042689776921843,0.07,0.67
MNE,2016,11,0.16583747927031509,0.08,0.67
MNE,2016,12,0.16048788316482107,0.08,0.67
MNE,2017,1,0.08024394158241054,0.04,0.67
MNE,2017,2,0.08884150675195451,0.04,0.67
MNE,2017,3,0.08024394158241054,0.04,0.67
MNE,2017,4,0.06218905472636816,0.03,0.67
MNE,2017,5,0.04012197079120527,0.02,0.67
MNE,2017,6,0.06218905472636816,0.03,0.67
MNE,2017,7,0.04012197079120527,0.02,0.67
MNE,2017,8,0.08024394158241054,0.04,0.67
MNE,2017,9,0.0,0.0,0.67
MNE,2017,10,0.04012197079120527,0.02,0.67
MNE,2017,11,0.08291873963515754,0.04,0.67
MNE,2017,12,0.0601829561868079,0.03,0.67
MNE,2018,1,0.1976597090449083,0.1,0.68
MNE,2018,2,0.28448879551820727,0.13,0.68
MNE,2018,3,0.2767235926628716,0.14,0.68
MNE,2018,4,0.28594771241830064,0.14,0.68
MNE,2018,5,0.1976597090449083,0.1,0.68
MNE,2018,6,0.14297385620915032,0.07,0.68
MNE,2018,7,0.17789373814041745,0.09,0.68
MNE,2018,8,0.2174256799493991,0.11,0.68
MNE,2018,9,0.12254901960784312,0.06,0.68
MNE,2018,10,0.11859582542694495,0.06,0.68
MNE,2018,11,0.26552287581699346,0.13,0.68
MNE,2018,12,0.33602150537634407,0.17,0.68
MNE,2019,1,0.2767235926628716,0.14,0.68
MNE,2019,2,0.35014005602240894,0.16,0.68
MNE,2019,3,0.17789373814041745,0.09,0.68
MNE,2019,4,0.16339869281045752,0.08,0.68
MNE,2019,5,0.31625553447185323,0.16,0.68
MNE,2019,6,0.28594771241830064,0.14,0.68
MNE,2019,7,0.17789373814041745,0.09,0.68
MNE,2019,8,0.17789373814041745,0.09,0.68
MNE,2019,9,0.1838235294117647,0.09,0.68
MNE,2019,10,0.05929791271347248,0.03,0.68
MNE,2019,11,0.42892156862745096,0.21,0.68
MNE,2019,12,0.6127450980392156,0.31,0.68
MNE,2020,1,0.34562211981566826,0.18,0.7
MNE,2020,2,0.2463054187192118,0.12,0.7
MNE,2020,3,0.30721966205837176,0.16,0.7
MNE,2020,4,0.059523809523809534,0.03,0.7
MNE,2020,5,0.05760368663594471,0.03,0.7
MNE,2020,6,0.059523809523809534,0.03,0.7
MNE,2020,7,0.13440860215053765,0.07,0.7
MNE,2020,8,0.11520737327188942,0.06,0.7
MNE,2020,9,0.1785714285714286,0.09,0.7
MNE,2020,10,0.32642089093702004,0.17,0.7
MNE,2020,11,0.31746031746031755,0.16,0.7
MNE,2020,12,0.38402457757296476,0.2,0.7
MNE,2021,1,0.5952380952380953,0.31,0.7
MNE,2021,2,0.6590136054421769,0.31,0.7
MNE,2021,3,0.49923195084485417,0.26,0.7
MNE,2021,4,0.29761904761904767,0.15,0.7
MNE,2021,5,0.23041474654377883,0.12,0.7
MNE,2021,6,0.15873015873015878,0.08,0.7
MNE,2021,7,0.15360983102918588,0.08,0.7
MNE,2021,8,0.15360983102918588,0.08,0.7
MNE,2021,9,0.09920634920634923,0.05,0.7
MNE,2021,10,0.13440860215053765,0.07,0.7
MNE,2021,11,0.19841269841269846,0.1,0.7
MNE,2021,12,0.4224270353302612,0.22,0.7
MNE,2022,1,0.30721966205837176,0.16,0.7
MNE,2022,2,0.2763605442176871,0.13,0.7
MNE,2022,3,0.2688172043010753,0.14,0.7
MNE,2022,4,0.23809523809523814,0.12,0.7
MNE,2022,5,0.15360983102918588,0.08,0.7
MNE,2022,6,0.15873015873015878,0.08,0.7
MNE,2022,7,0.11520737327188942,0.06,0.7
MNE,2022,8,0.07680491551459294,0.04,0.7
MNE,2022,9,0.039682539682539694,0.02,0.7
MNE,2022,10,0.019201228878648235,0.01,0.7
MNE,2022,11,0.23809523809523814,0.12,0.7
MNE,2022,12,0.5952380952380953,0.31,0.7
MNE,2023,1,0.4800307219662059,0.25,0.7
MNE,2023,2,0.5314625850340137,0.25,0.7
MNE,2023,3,0.4800307219662059,0.25,0.7
MNE,2023,4,0.23809523809523814,0.12,0.7
MNE,2023,5,0.46082949308755766,0.24,0.7
MNE,2023,6,0.19841269841269846,0.1,0.7
MNE,2023,7,0.15360983102918588,0.08,0.7
MNE,2023,8,0.11520737327188942,0.06,0.7
MNE,2023,9,0.11904761904761907,0.06,0.7
MNE,2023,10,0.11520737327188942,0.06,0.7
MNE,2023,11,0.45634920634920645,0.23,0.7
MNE,2023,12,0.49923195084485417,0.26,0.7
MAR,2016,7,0.18468357547402117,0.18,1.31
MAR,2016,8,0.16416317819912993,0.16,1.31
MAR,2016,9,0.1484308736217133,0.14,1.31
MAR,2016,10,0.13338258228679306,0.13,1.31
MAR,2016,11,0.11662425784563189,0.11,1.31
MAR,2016,12,0.09234178773701059,0.09,1.31
MAR,2017,1,0.11286218501190183,0.11,1.31
MAR,2017,2,0.11359505634314795,0.1,1.31
MAR,2017,3,0.1539029795616843,0.15,1.31
MAR,2017,4,0.18023748939779474,0.17,1.31
MAR,2017,5,0.16416317819912993,0.16,1.31
MAR,2017,6,0.1590330788804071,0.15,1.31
MAR,2017,7,0.16416317819912993,0.16,1.31
MAR,2017,8,0.1539029795616843,0.15,1.31
MAR,2017,9,0.13782866836301952,0.13,1.31
MAR,2017,10,0.12312238364934744,0.12,1.31
MAR,2017,11,0.09541984732824427,0.09,1.31
MAR,2017,12,0.06156119182467372,0.06,1.31
MAR,2018,1,0.08208158909956496,0.08,1.31
MAR,2018,2,0.07951653944020357,0.07,1.31
MAR,2018,3,0.215464171386358,0.21,1.31
MAR,2018,4,0.2968617472434266,0.28,1.31
MAR,2018,5,0.1949437741114668,0.19,1.31
MAR,2018,6,0.21204410517387617,0.2,1.31
MAR,2018,7,0.1949437741114668,0.19,1.31
MAR,2018,8,0.16416317819912993,0.16,1.31
MAR,2018,9,0.16963528413910092,0.16,1.31
MAR,2018,10,0.18468357547402117,0.18,1.31
MAR,2018,11,0.1590330788804071,0.15,1.31
MAR,2018,12,0.13338258228679306,0.13,1.31
MAR,2019,1,0.13338258228679306,0.13,1.31
MAR,2019,2,0.14767357324609234,0.13,1.31
MAR,2019,3,0.17442337683657555,0.17,1.31
MAR,2019,4,0.1272264631043257,0.12,1.31
MAR,2019,5,0.17442337683657555,0.17,1.31
MAR,2019,6,0.16963528413910092,0.16,1.31
MAR,2019,7,0.16416317819912993,0.16,1.31
MAR,2019,8,0.16416317819912993,0.16,1.31
MAR,2019,9,0.1272264631043257,0.12,1.31
MAR,2019,10,0.13338258228679306,0.13,1.31
MAR,2019,11,0.10602205258693809,0.1,1.31
MAR,2019,12,0.09234178773701059,0.09,1.31
MAR,2020,1,0.11286218501190183,0.11,1.31
MAR,2020,2,0.13161358252171623,0.12,1.31
MAR,2020,3,0.12312238364934744,0.12,1.31
MAR,2020,4,0.1272264631043257,0.12,1.31
MAR,2020,5,0.1436427809242387,0.14,1.31
MAR,2020,6,0.1484308736217133,0.14,1.31
MAR,2020,7,0.13338258228679306,0.13,1.31
MAR,2020,8,0.11286218501190183,0.11,1.31
MAR,2020,9,0.08481764206955046,0.08,1.31
MAR,2020,10,0.09234178773701059,0.09,1.31
MAR,2020,11,0.07421543681085666,0.07,1.31
MAR,2020,12,0.07182139046211936,0.07,1.31
MAR,2021,1,0.09234178773701059,0.09,1.31
MAR,2021,2,0.07951653944020357,0.07,1.31
MAR,2021,3,0.13338258228679306,0.13,1.31
MAR,2021,4,0.1272264631043257,0.12,1.31
MAR,2021,5,0.12312238364934744,0.12,1.31
MAR,2021,6,0.13782866836301952,0.13,1.31
MAR,2021,7,0.13338258228679306,0.13,1.31
MAR,2021,8,0.12312238364934744,0.12,1.31
MAR,2021,9,0.08481764206955046,0.08,1.31
MAR,2021,10,0.09234178773701059,0.09,1.31
MAR,2021,11,0.07421543681085666,0.07,1.31
MAR,2021,12,0.07182139046211936,0.07,1.31
MAR,2022,1,0.06156119182467372,0.06,1.31
MAR,2022,2,0.07951653944020357,0.07,1.31
MAR,2022,3,0.07182139046211936,0.07,1.31
MAR,2022,4,0.08481764206955046,0.08,1.31
MAR,2022,5,0.07182139046211936,0.07,1.31
MAR,2022,6,0.06361323155216285,0.06,1.31
MAR,2022,7,0.06156119182467372,0.06,1.31
MAR,2022,8,0.051300993187228104,0.05,1.31
MAR,2022,9,0.04240882103477523,0.04,1.31
MAR,2022,10,0.051300993187228104,0.05,1.31
MAR,2022,11,0.04240882103477523,0.04,1.31
MAR,2022,12,0.03078059591233686,0.03,1.31
MAR,2023,1,0.03078059591233686,0.03,1.31
MAR,2023,2,0.03407851690294438,0.03,1.31
MAR,2023,3,0.04104079454978248,0.04,1.31
MAR,2023,4,0.053011026293469043,0.05,1.31
MAR,2023,5,0.04104079454978248,0.04,1.31
MAR,2023,6,0.06361323155216285,0.06,1.31
MAR,2023,7,0.051300993187228104,0.05,1.31
MAR,2023,8,0.04104079454978248,0.04,1.31
MAR,2023,9,0.053011026293469043,0.05,1.31
MAR,2023,10,0.04104079454978248,0.04,1.31
MAR,2023,11,0.06361323155216285,0.06,1.31
MAR,2023,12,0.04104079454978248,0.04,1.31
MMR,2004,2,0.24904214559386972,0.13,0.75
MMR,2004,3,0.26881720430107525,0.15,0.75
MMR,2004,4,0.24074074074074073,0.13,0.75
MMR,2004,5,0.25089605734767023,0.14,0.75
MMR,2004,6,0.27777777777777773,0.15,0.75
MMR,2004,7,0.3046594982078853,0.17,0.75
MMR,2004,8,0.2329749103942652,0.13,0.75
MMR,2004,9,0.4074074074074074,0.22,0.75
MMR,2004,10,0.34050179211469533,0.19,0.75
MMR,2004,11,0.3148148148148148,0.17,0.75
MMR,2004,12,0.4121863799283154,0.23,0.75
MMR,2005,1,0.3763440860215053,0.21,0.75
MMR,2005,2,0.376984126984127,0.19,0.75
MMR,2005,3,0.39426523297491034,0.22,0.75
MMR,2005,4,0.35185185185185186,0.19,0.75
MMR,2005,5,0.34050179211469533,0.19,0.75
MMR,2005,6,0.35185185185185186,0.19,0.75
MMR,2005,7,0.4480286738351254,0.25,0.75
MMR,2005,8,0.5734767025089605,0.32,0.75
MMR,2005,9,0.5740740740740741,0.31,0.75
MMR,2005,10,0.6451612903225805,0.36,0.75
MMR,2005,11,0.5555555555555555,0.3,0.75
MMR,2005,12,0.4301075268817204,0.24,0.75
MMR,2006,1,0.3840245775729647,0.22,0.77
MMR,2006,2,0.3865182436611008,0.2,0.77
MMR,2006,3,0.3840245775729647,0.22,0.77
MMR,2006,4,0.3427128427128427,0.19,0.77
MMR,2006,5,0.3491132523390588,0.2,0.77
MMR,2006,6,0.4509379509379509,0.25,0.77
MMR,2006,7,0.5760368663594471,0.33,0.77
MMR,2006,8,0.6458595168272588,0.37,0.77
MMR,2006,9,0.6854256854256854,0.38,0.77
MMR,2006,10,0.6633151794442118,0.38,0.77
MMR,2006,11,0.5591630591630592,0.31,0.77
MMR,2006,12,0.4014802401899177,0.23,0.77
MMR,2007,1,0.3816540554891809,0.23,0.81
MMR,2007,2,0.38580246913580246,0.21,0.81
MMR,2007,3,0.41484136466215316,0.25,0.81
MMR,2007,4,0.39437585733882036,0.23,0.81
MMR,2007,5,0.36506040090269476,0.22,0.81
MMR,2007,6,0.4972565157750343,0.29,0.81
MMR,2007,7,0.6139652196999866,0.37,0.81
MMR,2007,8,0.6305588742864728,0.38,0.81
MMR,2007,9,0.6858710562414267,0.4,0.81
MMR,2007,10,0.663746183459445,0.4,0.81
MMR,2007,11,0.5486968449931413,0.32,0.81
MMR,2007,12,0.44802867383512546,0.27,0.81
MMR,2008,1,0.3537068477645728,0.25,0.95
MMR,2008,2,0.3327283726557774,0.22,0.95
MMR,2008,3,0.38200339558573865,0.27,0.95
MMR,2008,4,0.3654970760233918,0.25,0.95
MMR,2008,5,0.2971137521222411,0.21,0.95
MMR,2008,6,0.4093567251461989,0.28,0.95
MMR,2008,7,0.5234861346915677,0.37,0.95
MMR,2008,8,0.5659309564233165,0.4,0.95
MMR,2008,9,0.6578947368421053,0.45,0.95
MMR,2008,10,0.636672325976231,0.45,0.95
MMR,2008,11,0.5994152046783626,0.41,0.95
MMR,2008,12,0.4668930390492361,0.33,0.95
MMR,2009,1,0.27529472729628196,0.34,1.66
MMR,2009,2,0.2599684452094091,0.29,1.66
MMR,2009,3,0.24290711232024875,0.3,1.66
MMR,2009,4,0.24263721552878176,0.29,1.66
MMR,2009,5,0.24290711232024875,0.3,1.66
MMR,2009,6,0.2761044176706827,0.33,1.66
MMR,2009,7,0.3076823422723151,0.38,1.66
MMR,2009,8,0.36436066848037313,0.45,1.66
MMR,2009,9,0.37650602409638556,0.45,1.66
MMR,2009,10,0.36436066848037313,0.45,1.66
MMR,2009,11,0.3012048192771084,0.36,1.66
MMR,2009,12,0.2267133048322322,0.28,1.66
MMR,2010,1,0.13334186721283497,0.25,2.52
MMR,2010,2,0.15943877551020408,0.27,2.52
MMR,2010,3,0.19734596347499575,0.37,2.52
MMR,2010,4,0.18738977072310406,0.34,2.52
MMR,2010,5,0.16001024065540195,0.3,2.52
MMR,2010,6,0.15983245149911815,0.29,2.52
MMR,2010,7,0.20801331285202254,0.39,2.52
MMR,2010,8,0.25068271036012973,0.47,2.52
MMR,2010,9,0.26455026455026454,0.48,2.52
MMR,2010,10,0.2560163850486431,0.48,2.52
MMR,2010,11,0.2700617283950617,0.49,2.52
MMR,2010,12,0.2560163850486431,0.48,2.52
MMR,2011,1,0.23894862604540024,0.48,2.7
MMR,2011,2,0.23699294532627863,0.43,2.7
MMR,2011,3,0.22899243329350857,0.46,2.7
MMR,2011,4,0.24691358024691354,0.48,2.7
MMR,2011,5,0.22899243329350857,0.46,2.7
MMR,2011,6,0.24691358024691354,0.48,2.7
MMR,2011,7,0.28375149342891276,0.57,2.7
MMR,2011,8,0.30366387893269614,0.61,2.7
MMR,2011,9,0.30864197530864196,0.6,2.7
MMR,2011,10,0.33851055356431703,0.68,2.7
MMR,2011,11,0.31378600823045266,0.61,2.7
MMR,2011,12,0.3335324571883712,0.67,2.7
MMR,2012,1,0.2621444368184245,0.55,2.82
MMR,2012,2,0.2700334230048097,0.53,2.82
MMR,2012,3,0.27167696179363987,0.57,2.82
MMR,2012,4,0.22655634357762017,0.46,2.82
MMR,2012,5,0.22401433691756273,0.47,2.82
MMR,2012,6,0.22163120567375885,0.45,2.82
MMR,2012,7,0.2764432242812476,0.58,2.82
MMR,2012,8,0.3193395866697171,0.67,2.82
MMR,2012,9,0.320133963750985,0.65,2.82
MMR,2012,10,0.3050407992068939,0.64,2.82
MMR,2012,11,0.2905831363278171,0.59,2.82
MMR,2012,12,0.252611911843209,0.53,2.82
MMR,2013,1,0.28132033008252066,0.63,3.01
MMR,2013,2,0.2966302800189844,0.6,3.01
MMR,2013,3,0.29471653627692646,0.66,3.01
MMR,2013,4,0.32299741602067183,0.7,3.01
MMR,2013,5,0.29918193834172835,0.67,3.01
MMR,2013,6,0.3183831672203765,0.69,3.01
MMR,2013,7,0.366162969313757,0.82,3.01
MMR,2013,8,0.4331440002857858,0.97,3.01
MMR,2013,9,0.4475821336286453,0.97,3.01
MMR,2013,10,0.44654020648019155,1.0,3.01
MMR,2013,11,0.41989664082687345,0.91,3.01
MMR,2013,12,0.3483013610545494,0.78,3.01
MMR,2014,1,0.3075808136987225,0.73,3.19
MMR,2014,2,0.30321689804448426,0.65,3.19
MMR,2014,3,0.31600768530690665,0.75,3.19
MMR,2014,4,0.30477185649599436,0.7,3.19
MMR,2014,5,0.2991539420905383,0.71,3.19
MMR,2014,6,0.28300243817485193,0.65,3.19
MMR,2014,7,0.2991539420905383,0.71,3.19
MMR,2014,8,0.33707486432736716,0.8,3.19
MMR,2014,9,0.3570184604667363,0.82,3.19
MMR,2014,10,0.35392860754373545,0.84,3.19
MMR,2014,11,0.33524904214559387,0.77,3.19
MMR,2014,12,0.32022112111099876,0.76,3.19
MMR,2015,1,0.28230019887416996,0.67,3.19
MMR,2015,2,0.28455739662636215,0.61,3.19
MMR,2015,3,0.33286142852327505,0.79,3.19
MMR,2015,4,0.3570184604667363,0.82,3.19
MMR,2015,5,0.31600768530690665,0.75,3.19
MMR,2015,6,0.29606408916753746,0.68,3.19
MMR,2015,7,0.33707486432736716,0.8,3.19
MMR,2015,8,0.3623554791519196,0.86,3.19
MMR,2015,9,0.3787878787878788,0.87,3.19
MMR,2015,10,0.3623554791519196,0.86,3.19
MMR,2015,11,0.35266457680250785,0.81,3.19
MMR,2015,12,0.2865136346782621,0.68,3.19
MMR,2016,1,0.267992611649845,0.65,3.26
MMR,2016,2,0.3129186940272195,0.71,3.26
MMR,2016,3,0.3710666930536316,0.9,3.26
MMR,2016,4,0.353612815269257,0.83,3.26
MMR,2016,5,0.36282076654132867,0.88,3.26
MMR,2016,6,0.3280504430811179,0.77,3.26
MMR,2016,7,0.35045187677287426,0.85,3.26
MMR,2016,8,0.3586978032851772,0.87,3.26
MMR,2016,9,0.37491479209270623,0.88,3.26
MMR,2016,10,0.36694372979748013,0.89,3.26
MMR,2016,11,0.3493524199045671,0.82,3.26
MMR,2016,12,0.2968533544429052,0.72,3.26
MMR,2017,1,0.2886074279306023,0.7,3.26
MMR,2017,2,0.3240943616710488,0.71,3.26
MMR,2017,3,0.3422059502605713,0.83,3.26
MMR,2017,4,0.3323108384458078,0.78,3.26
MMR,2017,5,0.39992743584669177,0.97,3.26
MMR,2017,6,0.37065439672801637,0.87,3.26
MMR,2017,7,0.4081733623589947,0.99,3.26
MMR,2017,8,0.44115706840820645,1.07,3.26
MMR,2017,9,0.46438309475119294,1.09,3.26
MMR,2017,10,0.4494029949205094,1.09,3.26
MMR,2017,11,0.42603953646898435,1.0,3.26
MMR,2017,12,0.3422059502605713,0.83,3.26
MMR,2018,1,0.3452698036894545,0.84,3.27
MMR,2018,2,0.34130624726955006,0.75,3.27
MMR,2018,3,0.37404228733024236,0.91,3.27
MMR,2018,4,0.3907577302072715,0.92,3.27
MMR,2018,5,0.39870441616520336,0.97,3.27
MMR,2018,6,0.42898402990146106,1.01,3.27
MMR,2018,7,0.4973529315050475,1.21,3.27
MMR,2018,8,0.509683995922528,1.24,3.27
MMR,2018,9,0.5224260958205912,1.23,3.27
MMR,2018,10,0.48913222189339384,1.19,3.27
MMR,2018,11,0.4757050628610262,1.12,3.27
MMR,2018,12,0.3658215777185887,0.89,3.27
MMR,2019,1,0.34115944888362765,0.83,3.27
MMR,2019,2,0.35040774719673806,0.77,3.27
MMR,2019,3,0.4069251257768571,0.99,3.27
MMR,2019,4,0.41199456337071017,0.97,3.27
MMR,2019,5,0.36171122291276187,0.88,3.27
MMR,2019,6,0.3397893306150187,0.8,3.27
MMR,2019,7,0.3493801584952813,0.85,3.27
MMR,2019,8,0.40281477097103024,0.98,3.27
MMR,2019,9,0.41199456337071017,0.97,3.27
MMR,2019,10,0.4110354805826839,1.0,3.27
MMR,2019,11,0.3482840638803941,0.82,3.27
MMR,2019,12,0.2712834171845714,0.66,3.27
MMR,2020,1,0.2753937719903982,0.67,3.27
MMR,2020,2,0.2812049632676017,0.64,3.27
MMR,2020,3,0.32882838446614715,0.8,3.27
MMR,2020,4,0.2888209310227659,0.68,3.27
MMR,2020,5,0.35349051330110814,0.86,3.27
MMR,2020,6,0.31855249745158004,0.75,3.27
MMR,2020,7,0.3452698036894545,0.84,3.27
MMR,2020,8,0.3164973200486666,0.77,3.27
MMR,2020,9,0.37376826367652055,0.88,3.27
MMR,2020,10,0.3164973200486666,0.77,3.27
MMR,2020,11,0.27607883112470266,0.65,3.27
MMR,2020,12,0.20140738548551512,0.49,3.27
MMR,2021,1,0.19318667587386143,0.47,3.27
MMR,2021,2,0.186580748507354,0.41,3.27
MMR,2021,3,0.18496596626220776,0.45,3.27
MMR,2021,4,0.2633367312266395,0.62,3.27
MMR,2021,5,0.36993193252441553,0.9,3.27
MMR,2021,6,0.36102616377845737,0.85,3.27
MMR,2021,7,0.332938739271974,0.81,3.27
MMR,2021,8,0.38637335174772286,0.94,3.27
MMR,2021,9,0.42898402990146106,1.01,3.27
MMR,2021,10,0.49324257669922067,1.2,3.27
MMR,2021,11,0.4544682296975875,1.07,3.27
MMR,2021,12,0.3206076748544935,0.78,3.27
MMR,2022,1,0.2836144816020519,0.69,3.27
MMR,2022,2,0.24118974807048205,0.53,3.27
MMR,2022,3,0.21784880470882248,0.53,3.27
MMR,2022,4,0.26758409785932724,0.63,3.27
MMR,2022,5,0.2630627075729177,0.64,3.27
MMR,2022,6,0.2930682976554536,0.69,3.27
MMR,2022,7,0.39870441616520336,0.97,3.27
MMR,2022,8,0.35349051330110814,0.86,3.27
MMR,2022,9,0.3992524634726469,0.94,3.27
MMR,2022,10,0.4644700930584328,1.13,3.27
MMR,2022,11,0.3525314305130819,0.83,3.27
MMR,2022,12,0.26717306237874455,0.65,3.27
MMR,2023,1,0.21373844990299565,0.52,3.27
MMR,2023,2,0.23208824814329404,0.51,3.27
MMR,2023,3,0.29183519121370555,0.71,3.27
MMR,2023,4,0.27607883112470266,0.65,3.27
MMR,2023,5,0.2795041267962251,0.68,3.27
NLD,2015,1,0.3360215053763441,0.01,0.04
NLD,2015,2,0.3720238095238096,0.01,0.04
NLD,2015,3,0.3360215053763441,0.01,0.04
NLD,2015,4,0.3472222222222222,0.01,0.04
NLD,2015,5,0.3360215053763441,0.01,0.04
NLD,2015,6,0.0,0.0,0.04
NLD,2015,7,0.0,0.0,0.04
NLD,2015,8,0.0,0.0,0.04
NLD,2015,9,0.0,0.0,0.04
NLD,2015,10,0.0,0.0,0.04
NLD,2015,11,0.3472222222222222,0.01,0.04
NLD,2015,12,0.3360215053763441,0.01,0.04
NLD,2016,1,0.3360215053763441,0.01,0.04
NLD,2016,2,0.0,0.0,0.04
NLD,2016,3,0.3360215053763441,0.01,0.04
NLD,2016,4,0.6944444444444444,0.02,0.04
NLD,2016,5,0.3360215053763441,0.01,0.04
NLD,2016,6,0.3472222222222222,0.01,0.04
NLD,2016,7,0.3360215053763441,0.01,0.04
NLD,2016,8,0.0,0.0,0.04
NLD,2016,9,0.0,0.0,0.04
NLD,2016,10,0.0,0.0,0.04
NLD,2016,11,0.0,0.0,0.04
NLD,2016,12,0.0,0.0,0.04
NLD,2017,1,0.0,0.0,0.04
NLD,2017,2,0.3720238095238096,0.01,0.04
NLD,2017,3,0.3360215053763441,0.01,0.04
NLD,2017,4,0.0,0.0,0.04
NLD,2017,5,0.0,0.0,0.04
NLD,2017,6,0.0,0.0,0.04
NLD,2017,7,0.0,0.0,0.04
NLD,2017,8,0.0,0.0,0.04
NLD,2017,9,0.0,0.0,0.04
NLD,2017,10,0.0,0.0,0.04
NLD,2017,11,0.3472222222222222,0.01,0.04
NLD,2017,12,0.3360215053763441,0.01,0.04
NLD,2018,1,0.0,0.0,0.04
NLD,2018,2,0.3720238095238096,0.01,0.04
NLD,2018,3,0.6720430107526882,0.02,0.04
NLD,2018,4,0.3472222222222222,0.01,0.04
NLD,2018,5,0.3360215053763441,0.01,0.04
NLD,2018,6,0.3472222222222222,0.01,0.04
NLD,2018,7,0.0,0.0,0.04
NLD,2018,8,0.0,0.0,0.04
NLD,2018,9,0.0,0.0,0.04
NLD,2018,10,0.0,0.0,0.04
NLD,2018,11,0.0,0.0,0.04
NLD,2018,12,0.3360215053763441,0.01,0.04
NLD,2019,1,0.3360215053763441,0.01,0.04
NLD,2019,2,0.3720238095238096,0.01,0.04
NLD,2019,3,0.3360215053763441,0.01,0.04
NLD,2019,4,0.3472222222222222,0.01,0.04
NLD,2019,5,0.3360215053763441,0.01,0.04
NLD,2019,6,0.3472222222222222,0.01,0.04
NLD,2019,7,0.0,0.0,0.04
NLD,2019,8,0.0,0.0,0.04
NLD,2019,9,0.0,0.0,0.04
NLD,2019,10,0.0,0.0,0.04
NLD,2019,11,0.3472222222222222,0.01,0.04
NLD,2019,12,0.3360215053763441,0.01,0.04
NLD,2020,1,0.3360215053763441,0.01,0.04
NLD,2020,2,0.0,0.0,0.04
NLD,2020,3,0.3360215053763441,0.01,0.04
NLD,2020,4,0.3472222222222222,0.01,0.04
NLD,2020,5,0.0,0.0,0.04
NLD,2020,6,0.0,0.0,0.04
NLD,2020,7,0.0,0.0,0.04
NLD,2020,8,0.0,0.0,0.04
NLD,2020,9,0.0,0.0,0.04
NLD,2020,10,0.0,0.0,0.04
NLD,2020,11,0.0,0.0,0.04
NLD,2020,12,0.3360215053763441,0.01,0.04
NLD,2021,1,0.3360215053763441,0.01,0.04
NLD,2021,2,0.0,0.0,0.04
NLD,2021,3,0.3360215053763441,0.01,0.04
NLD,2021,4,0.3472222222222222,0.01,0.04
NLD,2021,5,0.3360215053763441,0.01,0.04
NLD,2021,6,0.3472222222222222,0.01,0.04
NLD,2021,7,0.3360215053763441,0.01,0.04
NLD,2021,8,0.3360215053763441,0.01,0.04
NLD,2021,9,0.0,0.0,0.04
NLD,2021,10,0.0,0.0,0.04
NLD,2021,11,0.0,0.0,0.04
NLD,2021,12,0.0,0.0,0.04
NLD,2022,1,0.3360215053763441,0.01,0.04
NLD,2022,2,0.3720238095238096,0.01,0.04
NLD,2022,3,0.3360215053763441,0.01,0.04
NLD,2022,4,0.3472222222222222,0.01,0.04
NLD,2022,5,0.0,0.0,0.04
NLD,2022,6,0.0,0.0,0.04
NLD,2022,7,0.0,0.0,0.04
NLD,2022,8,0.0,0.0,0.04
NLD,2022,9,0.0,0.0,0.04
NLD,2022,10,0.0,0.0,0.04
NLD,2022,11,0.0,0.0,0.04
NLD,2022,12,0.0,0.0,0.04
NLD,2023,1,0.3360215053763441,0.01,0.04
NLD,2023,2,0.3720238095238096,0.01,0.04
NLD,2023,3,0.3360215053763441,0.01,0.04
NLD,2023,4,0.3472222222222222,0.01,0.04
NLD,2023,5,0.3360215053763441,0.01,0.04
NLD,2023,6,0.0,0.0,0.04
NLD,2023,7,0.0,0.0,0.04
NLD,2023,8,0.0,0.0,0.04
NLD,2023,9,0.0,0.0,0.04
NLD,2023,10,0.0,0.0,0.04
