iso_code,Year,annual_hydro_cf,Generation_TWh,Capacity_GW
CAF,2011,0.8561643835616438,0.15,0.02
CAF,2012,0.8561643835616438,0.15,0.02
CAF,2013,0.7990867579908677,0.14,0.02
CAF,2014,0.9703196347031965,0.17,0.02
CAF,2015,0.9703196347031965,0.17,0.02
CAF,2016,0.9703196347031965,0.17,0.02
CAF,2017,0.8561643835616438,0.15,0.02
CAF,2018,0.8561643835616438,0.15,0.02
CAF,2019,0.8561643835616438,0.15,0.02
CAF,2020,0.8561643835616438,0.15,0.02
CAF,2021,0.8561643835616438,0.15,0.02
CAF,2022,0.8561643835616438,0.15,0.02
TCD,2000,,0.0,
TCD,2001,,0.0,
TCD,2002,,0.0,
TCD,2003,,0.0,
TCD,2004,,0.0,
TCD,2005,,0.0,
TCD,2006,,0.0,
TCD,2007,,0.0,
TCD,2008,,0.0,
TCD,2009,,0.0,
TCD,2010,,0.0,
TCD,2011,,0.0,
TCD,2012,,0.0,
TCD,2013,,0.0,
TCD,2014,,0.0,
TCD,2015,,0.0,
TCD,2016,,0.0,
TCD,2017,,0.0,
TCD,2018,,0.0,
TCD,2019,,0.0,
TCD,2020,,0.0,
TCD,2021,,0.0,
TCD,2022,,0.0,
CHL,2000,0.47620520115031395,18.48,4.43
CHL,2001,0.5419153344259254,21.03,4.43
CHL,2002,0.5771894720640296,22.5,4.45
CHL,2003,0.5577518310808741,21.84,4.47
CHL,2004,0.45640231634563244,20.87,5.22
CHL,2005,0.5559054567084799,25.42,5.22
CHL,2006,0.6118110304966954,28.03,5.23
CHL,2007,0.474723982825598,22.29,5.36
CHL,2008,0.49929782957861374,23.75,5.43
CHL,2009,0.51317498219597,24.5,5.45
CHL,2010,0.4430559381599927,21.23,5.47
CHL,2011,0.39752887456352404,20.72,5.95
CHL,2012,0.38496428598653765,20.2,5.99
CHL,2013,0.37247661811744504,19.61,6.01
CHL,2014,0.4194003376573419,23.55,6.41
CHL,2015,0.4205627203073221,23.91,6.49
CHL,2016,0.33506201918772427,19.46,6.63
CHL,2017,0.3743948913379338,21.81,6.65
CHL,2018,0.3996294689284214,23.21,6.63
CHL,2019,0.3559661498919968,20.83,6.68
CHL,2020,0.3398301343506823,20.63,6.93
CHL,2021,0.27625235518543106,16.48,6.81
CHL,2022,0.31741110296834973,20.27,7.29
CHL,2023,0.3652356763431199,23.9,7.47
CHN,2000,0.34148311239263884,222.41,74.35
CHN,2001,0.40759448293694867,277.43,77.7
CHN,2002,0.4054926319382371,287.97,81.07
CHN,2003,0.36021759336858306,283.68,89.9
CHN,2004,0.40261819122690023,353.54,100.24
CHN,2005,0.40542014319902653,397.02,111.79
CHN,2006,0.4009002892656715,435.79,124.09
CHN,2007,0.3976952916142564,485.26,139.29
CHN,2008,0.44773601457588236,636.96,162.4
CHN,2009,0.38489807115825286,615.64,182.59
CHN,2010,0.4078127984586834,711.38,199.13
CHN,2011,0.36599897015579586,688.04,214.6
CHN,2012,0.4298333295470895,862.79,229.14
CHN,2013,0.4010534857319824,909.61,258.91
CHN,2014,0.42783086854886576,1059.69,282.75
CHN,2015,0.42910054132304587,1114.52,296.5
CHN,2016,0.43110821430355056,1153.27,305.38
CHN,2017,0.42304763946490603,1165.06,314.38
CHN,2018,0.4246736867877739,1198.89,322.27
CHN,2019,0.44322539523316923,1272.54,327.75
CHN,2020,0.44550783059113996,1321.71,338.67
CHN,2021,0.41858750030750086,1300.0,354.53
CHN,2022,0.4030002301048983,1298.12,367.71
CHN,2023,0.3776425739329287,1226.0,370.6
COL,2000,0.43826230033183705,31.75,8.27
COL,2001,0.41401005828756604,31.48,8.68
COL,2002,0.42467268759849686,33.63,9.04
COL,2003,0.46138821031365645,35.81,8.86
COL,2004,0.5072430420265178,39.68,8.93
COL,2005,0.5025382005561083,39.4,8.95
COL,2006,0.5396546006479428,42.31,8.95
COL,2007,0.5587131312823482,44.0,8.99
COL,2008,0.582699137493658,45.94,9.0
COL,2009,0.5154743784880771,40.64,9.0
COL,2010,0.5051117307148342,40.0,9.04
COL,2011,0.5683099385534698,48.39,9.72
COL,2012,0.5498828099466809,47.11,9.78
COL,2013,0.575518267153359,49.76,9.87
COL,2014,0.4948473042603997,47.25,10.9
COL,2015,0.47587849910661106,47.94,11.5
COL,2016,0.47648264171573085,48.46,11.61
COL,2017,0.590142747589407,60.64,11.73
COL,2018,0.5610383499938294,58.19,11.84
COL,2019,0.5069526576261066,52.98,11.93
COL,2020,0.462734758602243,48.44,11.95
COL,2021,0.5798513593549991,60.7,11.95
COL,2022,0.5342101911986756,58.73,12.55
COL,2023,0.46871921437682124,54.24,13.21
COM,2000,,0.0,0.0
COM,2001,,0.0,0.0
COM,2002,,0.0,0.0
COM,2003,,0.0,0.0
COM,2004,,0.0,0.0
COM,2005,,0.0,0.0
COM,2006,,0.0,0.0
COM,2007,,0.0,0.0
COM,2008,,0.0,0.0
COM,2009,,0.0,0.0
COM,2010,,0.0,0.0
COM,2011,,0.0,0.0
COM,2012,,0.0,0.0
COM,2013,,0.0,0.0
COM,2014,,0.0,0.0
COM,2015,,0.0,0.0
COM,2016,,0.0,0.0
COM,2017,,0.0,0.0
COM,2018,,0.0,0.0
COM,2019,,0.0,0.0
COM,2020,,0.0,0.0
COM,2021,,0.0,0.0
COM,2022,,0.0,0.0
COD,2000,0.28253424657534254,5.94,2.4
COD,2001,0.27994088557949187,5.91,2.41
COD,2002,0.2865723109570094,6.05,2.41
COD,2003,0.28774670742292163,6.1,2.42
COD,2004,0.33067285557945586,7.01,2.42
COD,2005,0.345296048907506,7.32,2.42
COD,2006,0.35142835578701087,7.45,2.42
COD,2007,0.36510811728744486,7.74,2.42
COD,2008,0.3495414921317786,7.41,2.42
COD,2009,0.3641646854598287,7.72,2.42
COD,2010,0.36510811728744486,7.74,2.42
COD,2011,0.3646364013736368,7.73,2.42
COD,2012,0.3542586512698593,7.51,2.42
COD,2013,0.38444846975357566,8.15,2.42
COD,2014,0.41180799275444363,8.73,2.42
COD,2015,0.4165251518925243,8.83,2.42
COD,2016,0.42326700114625027,9.01,2.43
COD,2017,0.4393105771390075,9.39,2.44
COD,2018,0.4579381805409203,10.43,2.6
COD,2019,0.48286359103553245,11.04,2.61
COD,2020,0.52091534141605,11.91,2.61
COD,2021,0.481114085270911,11.0,2.61
COD,2022,0.4285692022379104,11.0,2.93
COG,2000,0.47292889758643175,0.29,0.07
COG,2001,0.5381604696673189,0.33,0.07
COG,2002,0.6360078277886496,0.39,0.07
COG,2003,0.5544683626875407,0.34,0.07
COG,2004,0.5381604696673189,0.33,0.07
COG,2005,0.5707762557077625,0.35,0.07
COG,2006,0.603392041748206,0.37,0.07
COG,2007,0.5381604696673189,0.33,0.07
COG,2008,0.603392041748206,0.37,0.07
COG,2009,0.5381604696673189,0.33,0.07
COG,2010,0.7012393998695368,0.43,0.07
COG,2011,1.2720156555772992,0.78,0.07
COG,2012,0.5888007690459025,0.98,0.19
COG,2013,0.5767844268204758,0.96,0.19
COG,2014,0.5647680845950492,0.94,0.19
COG,2015,0.6548906512857487,1.09,0.19
COG,2016,0.6392694063926941,1.12,0.2
COG,2017,0.6468797564687976,1.19,0.21
COG,2018,0.5925201130680583,1.09,0.21
COG,2019,0.462056968906284,0.85,0.21
COG,2020,0.48923679060665365,0.9,0.21
COG,2021,0.48923679060665365,0.9,0.21
COG,2022,0.48923679060665365,0.9,0.21
COK,2000,,0.0,
COK,2001,,0.0,
COK,2002,,0.0,
COK,2003,,0.0,
COK,2004,,0.0,
COK,2005,,0.0,
COK,2006,,0.0,
COK,2007,,0.0,
COK,2008,,0.0,
COK,2009,,0.0,
COK,2010,,0.0,
COK,2011,,0.0,
COK,2012,,0.0,
COK,2013,,0.0,
COK,2014,,0.0,
COK,2015,,0.0,
COK,2016,,0.0,
COK,2017,,0.0,
COK,2018,,0.0,
COK,2019,,0.0,
COK,2020,,0.0,
COK,2021,,0.0,
COK,2022,,0.0,
CRI,2000,0.5215874076548985,5.62,1.23
CRI,2001,0.5197312247095074,5.6,1.23
CRI,2002,0.527630963937727,5.87,1.27
CRI,2003,0.5145767474534598,5.86,1.3
CRI,2004,0.5637513171759747,6.42,1.3
CRI,2005,0.5707762557077626,6.5,1.3
CRI,2006,0.5286764467761262,6.53,1.41
CRI,2007,0.5098934550989346,6.7,1.5
CRI,2008,0.5489966354241769,7.31,1.52
CRI,2009,0.5405364540808613,7.15,1.51
CRI,2010,0.5295330681985565,7.19,1.55
CRI,2011,0.49142443479229314,7.06,1.64
CRI,2012,0.48079505774912706,7.16,1.7
CRI,2013,0.4473830073640035,6.78,1.73
CRI,2014,0.4148264590662974,6.65,1.83
CRI,2015,0.47015487454690963,7.99,1.94
CRI,2016,0.38949967664177787,7.95,2.33
CRI,2017,0.4208556254531914,8.59,2.33
CRI,2018,0.39785754195325895,8.26,2.37
CRI,2019,0.3780782890371932,7.75,2.34
CRI,2020,0.40615752444784126,8.29,2.33
CRI,2021,0.4407927554583478,9.19,2.38
CRI,2022,0.45858075136692333,9.36,2.33
CRI,2023,0.4070092287536366,8.45,2.37
CIV,2000,0.3329528158295282,1.75,0.6
CIV,2001,0.33866057838660585,1.78,0.6
CIV,2002,0.3253424657534247,1.71,0.6
CIV,2003,0.34436834094368346,1.81,0.6
CIV,2004,0.32914764079147646,1.73,0.6
CIV,2005,0.2701674277016743,1.42,0.6
CIV,2006,0.2853881278538813,1.5,0.6
CIV,2007,0.33866057838660585,1.78,0.6
CIV,2008,0.35768645357686457,1.88,0.6
CIV,2009,0.4014459665144597,2.11,0.6
CIV,2010,0.30441400304414007,1.6,0.6
CIV,2011,0.33485540334855407,1.76,0.6
CIV,2012,0.33675799086757996,1.77,0.6
CIV,2013,0.30251141552511424,1.59,0.6
CIV,2014,0.35958904109589046,1.89,0.6
CIV,2015,0.25494672754946734,1.34,0.6
CIV,2016,0.2872907153729072,1.51,0.6
CIV,2017,0.26333540888335405,2.03,0.88
CIV,2018,0.380085097550851,2.93,0.88
CIV,2019,0.44754047322540474,3.45,0.88
CIV,2020,0.43456828559568283,3.35,0.88
CIV,2021,0.33857409713574094,2.61,0.88
CIV,2022,0.43456828559568283,3.35,0.88
HRV,2000,0.3557011448613593,6.45,2.07
HRV,2001,0.3959587938146604,7.18,2.07
HRV,2002,0.32576010691613766,5.85,2.05
HRV,2003,0.3025668306955712,5.46,2.06
HRV,2004,0.4207751527584762,7.63,2.07
HRV,2005,0.38823814880991775,7.04,2.07
HRV,2006,0.3650762137956897,6.62,2.07
HRV,2007,0.26045130114820236,4.7,2.06
HRV,2008,0.32029968524183183,5.78,2.06
HRV,2009,0.4066780821917808,7.41,2.08
HRV,2010,0.4893133534846829,9.13,2.13
HRV,2011,0.2695778935408494,5.03,2.13
HRV,2012,0.2593950307629644,4.84,2.13
HRV,2013,0.451384525156047,8.62,2.18
HRV,2014,0.47180679485568255,9.01,2.18
HRV,2015,0.3315691158156911,6.39,2.2
HRV,2016,0.35706094535143135,6.85,2.19
HRV,2017,0.2767873897541753,5.31,2.19
HRV,2018,0.39954337899543374,7.7,2.2
HRV,2019,0.3025114155251141,5.83,2.2
HRV,2020,0.29369032793690325,5.66,2.2
HRV,2021,0.36996679119966785,7.13,2.2
HRV,2022,0.28203062046736505,5.46,2.21
HRV,2023,0.4065166635674291,7.87,2.21
CUB,2000,0.17123287671232879,0.09,0.06
CUB,2001,0.13318112633181128,0.07,0.06
CUB,2002,0.19025875190258754,0.1,0.06
CUB,2003,0.24733637747336382,0.13,0.06
CUB,2004,0.17123287671232879,0.09,0.06
CUB,2005,0.15981735159817353,0.07,0.05
CUB,2006,0.2054794520547945,0.09,0.05
CUB,2007,0.3424657534246575,0.12,0.04
CUB,2008,0.26636225266362257,0.14,0.06
CUB,2009,0.2853881278538813,0.15,0.06
CUB,2010,0.19025875190258754,0.1,0.06
CUB,2011,0.19025875190258754,0.1,0.06
CUB,2012,0.2092846270928463,0.11,0.06
CUB,2013,0.24733637747336382,0.13,0.06
CUB,2014,0.19025875190258754,0.1,0.06
CUB,2015,0.09512937595129377,0.05,0.06
CUB,2016,0.0978473581213307,0.06,0.07
CUB,2017,0.1304631441617743,0.08,0.07
CUB,2018,0.26636225266362257,0.14,0.06
CUB,2019,0.228310502283105,0.14,0.07
CUB,2020,0.17938682322243965,0.11,0.07
CUB,2021,0.1956947162426614,0.12,0.07
CUB,2022,0.1956947162426614,0.12,0.07
CYP,2000,,0.0,
CYP,2001,,0.0,
CYP,2002,,0.0,
CYP,2003,,0.0,
CYP,2004,,0.0,
CYP,2005,,0.0,
CYP,2006,,0.0,
CYP,2007,,0.0,
CYP,2008,,0.0,
CYP,2009,,0.0,
CYP,2010,,0.0,
CYP,2011,,0.0,
CYP,2012,,0.0,
CYP,2013,,0.0,
CYP,2014,,0.0,
CYP,2015,,0.0,
CYP,2016,,0.0,
CYP,2017,,0.0,
CYP,2018,,0.0,
CYP,2019,,0.0,
CYP,2020,,0.0,
CYP,2021,,0.0,
CYP,2022,,0.0,
CYP,2023,,0.0,
CZE,2000,0.21148762316750783,1.76,0.95
CZE,2001,0.23401826484018262,2.05,1.0
CZE,2002,0.2842465753424658,2.49,1.0
CZE,2003,0.15753424657534246,1.38,1.0
CZE,2004,0.22831050228310504,2.02,1.01
CZE,2005,0.2663622526636225,2.38,1.02
CZE,2006,0.28538812785388123,2.55,1.02
CZE,2007,0.23390634792729875,2.09,1.02
CZE,2008,0.22387728864653988,2.02,1.03
CZE,2009,0.2667281348788198,2.43,1.04
CZE,2010,0.30332681017612523,2.79,1.05
CZE,2011,0.213089802130898,1.96,1.05
CZE,2012,0.22724363077710918,2.13,1.07
CZE,2013,0.28855910705225774,2.73,1.08
CZE,2014,0.20188567562996784,1.91,1.08
CZE,2015,0.18746596288383394,1.79,1.09
CZE,2016,0.20945917640651834,2.0,1.09
CZE,2017,0.19584432994009468,1.87,1.09
CZE,2018,0.17070922877131245,1.63,1.09
CZE,2019,0.21050647228855093,2.01,1.09
CZE,2020,0.22412131875497465,2.14,1.09
CZE,2021,0.24785059031634374,2.41,1.11
CZE,2022,0.21494096836562587,2.09,1.11
CZE,2023,0.2385029354207436,2.34,1.12
DNK,2000,0.3424657534246575,0.03,0.01
DNK,2001,0.3424657534246575,0.03,0.01
DNK,2002,0.3424657534246575,0.03,0.01
DNK,2003,0.22831050228310504,0.02,0.01
DNK,2004,0.3424657534246575,0.03,0.01
DNK,2005,0.22831050228310504,0.02,0.01
DNK,2006,0.22831050228310504,0.02,0.01
DNK,2007,0.3424657534246575,0.03,0.01
DNK,2008,0.3424657534246575,0.03,0.01
DNK,2009,0.22831050228310504,0.02,0.01
DNK,2010,0.22831050228310504,0.02,0.01
DNK,2011,0.22831050228310504,0.02,0.01
DNK,2012,0.22831050228310504,0.02,0.01
DNK,2013,0.11415525114155252,0.01,0.01
DNK,2014,0.22831050228310504,0.02,0.01
DNK,2015,0.22831050228310504,0.02,0.01
DNK,2016,0.22831050228310504,0.02,0.01
DNK,2017,0.22831050228310504,0.02,0.01
DNK,2018,0.11415525114155252,0.01,0.01
DNK,2019,0.22831050228310504,0.02,0.01
DNK,2020,0.22831050228310504,0.02,0.01
DNK,2021,0.22831050228310504,0.02,0.01
DNK,2022,0.11415525114155252,0.01,0.01
DNK,2023,0.11415525114155252,0.01,0.01
DJI,2000,,0.0,
DJI,2001,,0.0,
DJI,2002,,0.0,
DJI,2003,,0.0,
DJI,2004,,0.0,
DJI,2005,,0.0,
DJI,2006,,0.0,
DJI,2007,,0.0,
DJI,2008,,0.0,
DJI,2009,,0.0,
DJI,2010,,0.0,
DJI,2011,,0.0,
DJI,2012,,0.0,
DJI,2013,,0.0,
DJI,2014,,0.0,
DJI,2015,,0.0,
DJI,2016,,0.0,
DJI,2017,,0.0,
DJI,2018,,0.0,
DJI,2019,,0.0,
DJI,2020,,0.0,
DJI,2021,,0.0,
DJI,2022,,0.0,
DMA,2000,0.3424657534246575,0.03,0.01
DMA,2001,0.3424657534246575,0.03,0.01
DMA,2002,0.3424657534246575,0.03,0.01
DMA,2003,0.3424657534246575,0.03,0.01
DMA,2004,0.3424657534246575,0.03,0.01
DMA,2005,0.3424657534246575,0.03,0.01
DMA,2006,0.3424657534246575,0.03,0.01
DMA,2007,0.22831050228310504,0.02,0.01
DMA,2008,inf,0.02,0.0
DMA,2009,inf,0.02,0.0
DMA,2010,0.22831050228310504,0.02,0.01
DMA,2011,0.4566210045662101,0.04,0.01
DMA,2012,0.3424657534246575,0.03,0.01
DMA,2013,0.4566210045662101,0.04,0.01
DMA,2014,0.3424657534246575,0.03,0.01
DMA,2015,0.22831050228310504,0.02,0.01
DMA,2016,0.4566210045662101,0.04,0.01
DMA,2017,0.3424657534246575,0.03,0.01
DMA,2018,0.22831050228310504,0.02,0.01
DMA,2019,0.22831050228310504,0.02,0.01
DMA,2020,0.4566210045662101,0.04,0.01
DMA,2021,0.4566210045662101,0.04,0.01
DMA,2022,0.4566210045662101,0.04,0.01
DOM,2000,0.18216263480034978,0.75,0.47
DOM,2001,0.1664764079147641,0.7,0.48
DOM,2002,0.1839167935058346,0.87,0.54
DOM,2003,0.2515643497378657,1.19,0.54
DOM,2004,0.33823778116015557,1.6,0.54
DOM,2005,0.46390750995822405,1.91,0.47
DOM,2006,0.4250461478674828,1.75,0.47
DOM,2007,0.41290197221412617,1.7,0.47
DOM,2008,0.33517924803264354,1.38,0.47
DOM,2009,0.3205128205128205,1.46,0.52
DOM,2010,0.3139269406392694,1.43,0.52
DOM,2011,0.33587987355110643,1.53,0.52
DOM,2012,0.35033852936545434,1.78,0.58
DOM,2013,0.37002046921744614,1.88,0.58
DOM,2014,0.2553981889946599,1.32,0.59
DOM,2015,0.17403997305187516,0.93,0.61
DOM,2016,0.2807096339546373,1.5,0.61
DOM,2017,0.4060932704543754,2.17,0.61
DOM,2018,0.324053616143762,1.76,0.62
DOM,2019,0.178597731624687,0.97,0.62
DOM,2020,0.21726321991456768,1.18,0.62
DOM,2021,0.18412137280895569,1.0,0.62
DOM,2022,0.18412137280895569,1.0,0.62
ECU,2000,0.5026836497636786,7.53,1.71
ECU,2001,0.4592452632131423,7.0,1.74
ECU,2002,0.4859752120026093,7.45,1.75
ECU,2003,0.46379647749510766,7.11,1.75
ECU,2004,0.47879973907371165,7.34,1.75
ECU,2005,0.44170298879202985,6.81,1.76
ECU,2006,0.4477422628107559,7.06,1.8
ECU,2007,0.4959657755907257,8.95,2.06
ECU,2008,0.6195416057099792,11.18,2.06
ECU,2009,0.5059405062729974,9.13,2.06
ECU,2010,0.4357265166340509,8.55,2.24
ECU,2011,0.5641214652824702,11.02,2.23
ECU,2012,0.612195417626379,12.12,2.26
ECU,2013,0.5520871216713137,10.93,2.26
ECU,2014,0.5753424657534246,11.34,2.25
ECU,2015,0.614354193902878,12.97,2.41
ECU,2016,0.40223692986506593,15.68,4.45
ECU,2017,0.5023336161959026,19.89,4.52
ECU,2018,0.46089901200543976,20.47,5.07
ECU,2019,0.5541473411713947,24.66,5.08
ECU,2020,0.5445876980929358,24.33,5.1
ECU,2021,0.5723430924881369,25.57,5.1
ECU,2022,0.5696764941360712,25.9,5.19
ECU,2023,0.5852931084540871,26.61,5.19
EGY,2000,0.5801869036513314,14.18,2.79
EGY,2001,0.5895975515949002,14.41,2.79
EGY,2002,0.572412890132731,13.99,2.79
EGY,2003,0.5294512364773081,12.94,2.79
EGY,2004,0.5249504918086447,12.83,2.79
EGY,2005,0.5171764782900443,12.64,2.79
EGY,2006,0.5229046987774341,12.78,2.79
EGY,2007,0.5818235380762999,14.22,2.79
EGY,2008,0.6156229615133725,15.1,2.8
EGY,2009,0.5613992172211351,13.77,2.8
EGY,2010,0.5279680365296804,12.95,2.8
EGY,2011,0.5295988258317026,12.99,2.8
EGY,2012,0.5312296151337247,13.03,2.8
EGY,2013,0.5397912589693412,13.24,2.8
EGY,2014,0.5540606653620352,13.59,2.8
EGY,2015,0.5577299412915852,13.68,2.8
EGY,2016,0.538160469667319,13.2,2.8
EGY,2017,0.5214448793215917,12.79,2.8
EGY,2018,0.5211610758829889,12.92,2.83
EGY,2019,0.5679526275876534,14.08,2.83
EGY,2020,0.6010294141375027,14.9,2.83
EGY,2021,0.5619019959017054,13.93,2.83
EGY,2022,0.5360859673749939,13.29,2.83
EGY,2023,0.557464865998677,13.82,2.83
SLV,2000,0.322975832498051,1.16,0.41
SLV,2001,0.32019155807996436,1.15,0.41
SLV,2002,0.307131985214177,1.13,0.42
SLV,2003,0.3761934412619344,1.45,0.44
SLV,2004,0.3554379410543794,1.37,0.44
SLV,2005,0.4119515584673416,1.66,0.46
SLV,2006,0.47605168561158073,1.96,0.47
SLV,2007,0.41143455098934556,1.73,0.48
SLV,2008,0.4729288975864318,2.03,0.49
SLV,2009,0.349454850433324,1.5,0.49
SLV,2010,0.484577392600876,2.08,0.49
SLV,2011,0.46826949958065417,2.01,0.49
SLV,2012,0.42866461653154414,1.84,0.49
SLV,2013,0.41701612151710005,1.79,0.49
SLV,2014,0.41701612151710005,1.79,0.49
SLV,2015,0.3242009132420091,1.42,0.5
SLV,2016,0.30593607305936077,1.34,0.5
SLV,2017,0.3424657534246575,1.71,0.57
SLV,2018,0.32081561958746657,1.63,0.58
SLV,2019,0.3011336797354748,1.53,0.58
SLV,2020,0.414563806777217,2.07,0.57
SLV,2021,0.36449571417127297,1.82,0.57
SLV,2022,0.4526155571577345,2.26,0.57
SLV,2023,0.3244412400865177,1.62,0.57
GNQ,2000,0.11415525114155252,0.01,0.01
GNQ,2001,0.11415525114155252,0.01,0.01
GNQ,2002,0.11415525114155252,0.01,0.01
GNQ,2003,0.11415525114155252,0.01,0.01
GNQ,2004,0.11415525114155252,0.01,0.01
GNQ,2005,0.11415525114155252,0.01,0.01
GNQ,2006,0.11415525114155252,0.01,0.01
GNQ,2007,0.11415525114155252,0.01,0.01
GNQ,2008,0.5707762557077626,0.05,0.01
GNQ,2009,0.5707762557077626,0.05,0.01
GNQ,2010,0.3424657534246575,0.03,0.01
GNQ,2011,0.3424657534246575,0.03,0.01
GNQ,2012,0.07024938531787847,0.08,0.13
GNQ,2013,0.2195293291183702,0.25,0.13
GNQ,2014,0.3336845802599227,0.38,0.13
GNQ,2015,0.41271513874253596,0.47,0.13
GNQ,2016,0.41271513874253596,0.47,0.13
GNQ,2017,0.3863716192483316,0.44,0.13
GNQ,2018,0.3863716192483316,0.44,0.13
GNQ,2019,0.3951527924130664,0.45,0.13
GNQ,2020,0.4302774850720056,0.49,0.13
GNQ,2021,0.41271513874253596,0.47,0.13
GNQ,2022,0.42149631190727077,0.48,0.13
ERI,2000,,0.0,
ERI,2001,,0.0,
ERI,2002,,0.0,
ERI,2003,,0.0,
ERI,2004,,0.0,
ERI,2005,,0.0,
ERI,2006,,0.0,
ERI,2007,,0.0,
ERI,2008,,0.0,
ERI,2009,,0.0,
ERI,2010,,0.0,
ERI,2011,,0.0,
ERI,2012,,0.0,
ERI,2013,,0.0,
ERI,2014,,0.0,
ERI,2015,,0.0,
ERI,2016,,0.0,
ERI,2017,,0.0,
ERI,2018,,0.0,
ERI,2019,,0.0,
ERI,2020,,0.0,
ERI,2021,,0.0,
ERI,2022,,0.0,
EST,2000,,0.0,0.0
EST,2001,inf,0.01,0.0
EST,2002,inf,0.01,0.0
EST,2003,inf,0.01,0.0
EST,2004,inf,0.02,0.0
EST,2005,inf,0.02,0.0
EST,2006,inf,0.01,0.0
EST,2007,inf,0.02,0.0
EST,2008,inf,0.03,0.0
EST,2009,0.3424657534246575,0.03,0.01
EST,2010,0.3424657534246575,0.03,0.01
EST,2011,inf,0.03,0.0
EST,2012,0.4566210045662101,0.04,0.01
EST,2013,0.3424657534246575,0.03,0.01
EST,2014,inf,0.03,0.0
EST,2015,0.3424657534246575,0.03,0.01
EST,2016,0.4566210045662101,0.04,0.01
EST,2017,0.3424657534246575,0.03,0.01
EST,2018,0.11415525114155252,0.01,0.01
EST,2019,0.22831050228310504,0.02,0.01
EST,2020,0.3424657534246575,0.03,0.01
EST,2021,0.22831050228310504,0.02,0.01
EST,2022,0.22831050228310504,0.02,0.01
EST,2023,0.22831050228310504,0.02,0.01
SWZ,2000,0.5422374429223744,0.19,0.04
SWZ,2001,0.5422374429223744,0.19,0.04
SWZ,2002,0.5707762557077626,0.2,0.04
SWZ,2003,0.3424657534246575,0.12,0.04
SWZ,2004,0.2853881278538813,0.1,0.04
SWZ,2005,0.4566210045662101,0.16,0.04
SWZ,2006,0.4280821917808219,0.15,0.04
SWZ,2007,0.48515981735159824,0.17,0.04
SWZ,2008,0.30441400304414007,0.16,0.06
SWZ,2009,0.3805175038051751,0.2,0.06
SWZ,2010,0.4566210045662101,0.24,0.06
SWZ,2011,0.5327245053272451,0.28,0.06
SWZ,2012,0.4566210045662101,0.24,0.06
SWZ,2013,0.5898021308980214,0.31,0.06
SWZ,2014,0.43759512937595135,0.23,0.06
SWZ,2015,0.22831050228310504,0.12,0.06
SWZ,2016,0.22831050228310504,0.12,0.06
SWZ,2017,0.3995433789954338,0.21,0.06
SWZ,2018,0.5136986301369864,0.27,0.06
SWZ,2019,0.43759512937595135,0.23,0.06
SWZ,2020,0.5136986301369864,0.27,0.06
SWZ,2021,0.5707762557077626,0.3,0.06
SWZ,2022,0.5707762557077626,0.3,0.06
ETH,2000,0.48966594568613314,1.63,0.38
ETH,2001,0.49974632166412986,1.97,0.45
ETH,2002,0.5073566717402334,2.0,0.45
ETH,2003,0.5374809741248098,2.26,0.48
ETH,2004,0.4136059823969294,2.5,0.69
ETH,2005,0.4648931242141487,2.81,0.69
ETH,2006,0.5343789292568328,3.23,0.69
ETH,2007,0.5542320164118855,3.35,0.69
ETH,2008,0.5393422010455959,3.26,0.69
ETH,2009,0.2825544868680981,3.49,1.41
ETH,2010,0.29790247356726,4.88,1.87
ETH,2011,0.3592703335419419,6.2,1.97
ETH,2012,0.4235913126115476,7.31,1.97
ETH,2013,0.4786407992026516,8.26,1.97
ETH,2014,0.5168857056764712,8.92,1.97
ETH,2015,0.5062996786741079,9.58,2.16
ETH,2016,0.6151699644850329,11.64,2.16
ETH,2017,0.37503884864567644,12.55,3.82
ETH,2018,0.407910779602668,13.65,3.82
ETH,2019,0.4303234598006168,14.4,3.82
ETH,2020,0.4190367204065834,14.94,4.07
ETH,2021,0.41819528120897986,14.91,4.07
ETH,2022,0.34933401542280074,14.75,4.82
FLK,2000,,0.0,
FLK,2001,,0.0,
FLK,2002,,0.0,
FLK,2003,,0.0,
FLK,2004,,0.0,
FLK,2005,,0.0,
FLK,2006,,0.0,
FLK,2007,,0.0,
FLK,2008,,0.0,
FLK,2009,,0.0,
FLK,2010,,0.0,
FLK,2011,,0.0,
FLK,2012,,0.0,
FLK,2013,,0.0,
FLK,2014,,0.0,
FLK,2015,,0.0,
FLK,2016,,0.0,
FLK,2017,,0.0,
FLK,2018,,0.0,
FLK,2019,,0.0,
FLK,2020,,0.0,
FLK,2021,,0.0,
FLK,2022,,0.0,
FRO,2000,0.30441400304414007,0.08,0.03
FRO,2001,0.30441400304414007,0.08,0.03
FRO,2002,0.3805175038051751,0.1,0.03
FRO,2003,0.30441400304414007,0.08,0.03
FRO,2004,0.34246575342465757,0.09,0.03
FRO,2005,0.3805175038051751,0.1,0.03
FRO,2006,0.3805175038051751,0.1,0.03
FRO,2007,0.3805175038051751,0.1,0.03
FRO,2008,0.34246575342465757,0.09,0.03
FRO,2009,0.34246575342465757,0.09,0.03
FRO,2010,0.26636225266362257,0.07,0.03
FRO,2011,0.34246575342465757,0.09,0.03
FRO,2012,0.2853881278538813,0.1,0.04
FRO,2013,0.2568493150684931,0.09,0.04
FRO,2014,0.3424657534246575,0.12,0.04
FRO,2015,0.3710045662100457,0.13,0.04
