iso_code,comm-out,model_name,Capacity (MW),model_fuel,model_description,comm_id,bus_id,Latitude,Longitude,is_new_tech
CHN,e_CN8637-500,ep_hydro_dam_CN8637-500,93.0,hydro,Aggregated Plant -- operating,e_CN8637-500,CN8637-500,29.08322191659668,103.077546785202,False
CHN,e_CN8637-500,ep_hydro_dam_G100000601085,3600.0,hydro,Pubugou hydroelectric plant_ -- operating,e_CN8637-500,CN8637-500,29.2061,102.8476,False
CHN,e_CN8637-500,ep_hydro_ror_CN8637-500,48.0,hydro,Aggregated Plant -- operating,e_CN8637-500,CN8637-500,29.0828995589379,102.60282374913128,False
CHN,e_CN8641-500,ep_hydro_CN8641-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN8641-500,CN8641-500,29.26242795958848,120.90677809025972,False
CHN,e_CN8641-500,ep_hydro_ps_G100000601225,1200.0,hydro,Tongbai hydroelectric plant_ -- operating,e_CN8641-500,CN8641-500,29.2042,121.0005,False
CHN,e_CN8642-500,ep_hydro_CN8642-500__irena,193.38103628122005,hydro,Aggregated Plant -- operating,e_CN8642-500,CN8642-500,29.41309004692314,108.69742456011214,False
CHN,e_CN8642-500,ep_hydro_dam_CN8642-500,321.0,hydro,Aggregated Plant -- operating,e_CN8642-500,CN8642-500,28.94583815492653,108.67355602462608,False
CHN,e_CN8642-500,ep_hydro_dam_G100000601076,1750.0,hydro,Pengshui hydroelectric plant_ -- operating,e_CN8642-500,CN8642-500,29.2014,108.199,False
CHN,e_CN8648-500,ep_coal_ultra-supercritical_CN8648-500,1320.0,coal,Aggregated Plant -- operating,e_CN8648-500,CN8648-500,29.299319299439293,117.0436820493953,False
CHN,e_CN8654-500,ep_coal_supercritical_CCS_CN8654-500,2400.0,coal,Aggregated Plant -- operating,e_CN8654-500,CN8654-500,29.23022709188519,119.47420137455455,False
CHN,e_CN8671-500,ep_solar_pv_500,700.1,solar,Aggregated Plant -- operating,e_CN8671-500,CN8671-500,29.465036822092028,89.25557963043363,False
CHN,e_CN8672-500,ep_solar_pv_500,210.0,solar,Aggregated Plant -- operating,e_CN8672-500,CN8672-500,29.320444552009,88.84590965443621,False
CHN,e_CN8672-500,ep_windon_wind_500,200.0,windon,Aggregated Plant -- operating,e_CN8672-500,CN8672-500,28.967249632861524,88.81514950856621,False
CHN,e_CN8682-500,ep_hydro_CN8682-500__irena,158.73865846357998,hydro,Aggregated Plant -- operating,e_CN8682-500,CN8682-500,28.99028429419204,121.02089748624104,False
CHN,e_CN8682-500,ep_hydro_ps_G100000601218,1700.0,hydro,Tiantai hydroelectric plant_ -- construction,e_CN8682-500,CN8682-500,29.1075,121.1296,False
CHN,e_CN8685-500,ep_hydro_CN8685-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN8685-500,CN8685-500,29.068061929518624,120.49065053577228,False
CHN,e_CN8685-500,ep_hydro_ps_G100000601067,1200.0,hydro,Pan'an hydroelectric plant_ -- construction,e_CN8685-500,CN8685-500,29.0008,120.5689,False
CHN,e_CN8692-500,ep_nuclear_G100000500958,1251.0,nuclear,Sanmen nuclear power plant_1-1 -- operating,e_CN8692-500,CN8692-500,29.101934,121.63896,False
CHN,e_CN8692-500,ep_nuclear_G100000500959,1251.0,nuclear,Sanmen nuclear power plant_1-2 -- operating,e_CN8692-500,CN8692-500,29.101934,121.63896,False
CHN,e_CN8692-500,ep_nuclear_G100000500960,1251.0,nuclear,Sanmen nuclear power plant_2-3 -- construction,e_CN8692-500,CN8692-500,29.101934,121.63896,False
CHN,e_CN8692-500,ep_nuclear_G100000500963,1251.0,nuclear,Sanmen nuclear power plant_2-4 -- construction,e_CN8692-500,CN8692-500,29.101934,121.63896,False
CHN,e_CN8702-1000,ep_bioenergy_CN8702-1000,35.0,bioenergy,Aggregated Plant -- operating,e_CN8702-1000,CN8702-1000,29.233097163406924,119.65686156173018,False
CHN,e_CN871-500,ep_bioenergy_CN871-500,30.0,bioenergy,Aggregated Plant -- construction,e_CN871-500,CN871-500,42.882564327778766,122.2806120182374,False
CHN,e_CN871-500,ep_coal_subcritical_CN871-500,72.0,coal,Aggregated Plant -- operating,e_CN871-500,CN871-500,42.645924856818745,122.69574081437932,False
CHN,e_CN8712-500,ep_hydro_CN8712-500__irena,91.5081678201814,hydro,Aggregated Plant -- operating,e_CN8712-500,CN8712-500,29.242566455232257,104.0191276574904,False
CHN,e_CN8712-500,ep_hydro_ror_CN8712-500,980.0,hydro,Aggregated Plant -- construction,e_CN8712-500,CN8712-500,28.89303745182527,104.00386473347488,False
CHN,e_CN8716-500,ep_hydro_CN8716-500__irena,59.76043612746541,hydro,Aggregated Plant -- operating,e_CN8716-500,CN8716-500,28.64324248095735,92.68113728083962,False
CHN,e_CN8716-500,ep_solar_pv_500,50.0,solar,Aggregated Plant -- operating,e_CN8716-500,CN8716-500,29.200522050456332,92.43517319814644,False
CHN,e_CN8739-500,ep_coal_ultra-supercritical_G100000109859,1000.0,coal,Zhejiang Taizhou-2 power station_Phase I Unit 1 -- operating,e_CN8739-500,CN8739-500,29.012395,121.695507,False
CHN,e_CN8739-500,ep_coal_ultra-supercritical_G100000109860,1000.0,coal,Zhejiang Taizhou-2 power station_Phase I Unit 2 -- operating,e_CN8739-500,CN8739-500,29.012395,121.695507,False
CHN,e_CN8739-500,ep_coal_ultra-supercritical_G100000109861,1000.0,coal,Zhejiang Taizhou-2 power station_Phase II Unit 3 -- construction,e_CN8739-500,CN8739-500,29.012395,121.695507,False
CHN,e_CN8739-500,ep_coal_ultra-supercritical_G100000109862,1000.0,coal,Zhejiang Taizhou-2 power station_Phase II Unit 4 -- construction,e_CN8739-500,CN8739-500,29.012395,121.695507,False
CHN,e_CN8739-500,ep_nuclear_G100000501099,1200.0,nuclear,Jinqimen nuclear power plant_1-1 -- construction,e_CN8739-500,CN8739-500,29.054853,121.949035,False
CHN,e_CN8739-500,ep_nuclear_G100000501100,1200.0,nuclear,Jinqimen nuclear power plant_1-2 -- construction,e_CN8739-500,CN8739-500,29.054853,121.949035,False
CHN,e_CN8739-500,ep_windon_wind_500,26.0,windon,Aggregated Plant -- operating,e_CN8739-500,CN8739-500,28.83459332697702,121.68617208355366,False
CHN,e_CN8747-500,ep_bioenergy_CN8747-500,70.0,bioenergy,Aggregated Plant -- operating,e_CN8747-500,CN8747-500,28.82769115292116,119.59258803066174,False
CHN,e_CN8751-500,ep_hydro_CN8751-500__irena,14.006352217374705,hydro,Aggregated Plant -- operating,e_CN8751-500,CN8751-500,29.247650505040166,103.72476021457064,False
CHN,e_CN8751-500,ep_hydro_dam_CN8751-500,150.0,hydro,Aggregated Plant -- operating,e_CN8751-500,CN8751-500,28.87533257888261,104.0425979168362,False
CHN,e_CN8751-500,ep_windon_wind_500,50.0,windon,Aggregated Plant -- operating,e_CN8751-500,CN8751-500,28.915847076888205,103.53579603730692,False
CHN,e_CN8758-500,ep_coal_ultra-supercritical_CN8758-500,1320.0,coal,Aggregated Plant -- operating,e_CN8758-500,CN8758-500,29.07257264617393,111.7237857311648,False
CHN,e_CN8764-500,ep_hydro_ror_CN8764-500,46.0,hydro,Aggregated Plant -- operating,e_CN8764-500,CN8764-500,29.12608740537899,103.0134385064018,False
CHN,e_CN8766-500,ep_hydro_CN8766-500__irena,12.32558995128974,hydro,Aggregated Plant -- operating,e_CN8766-500,CN8766-500,29.13490171885737,102.35165494527617,False
CHN,e_CN8766-500,ep_hydro_dam_CN8766-500,132.0,hydro,Aggregated Plant -- operating,e_CN8766-500,CN8766-500,28.78202007427621,102.29591473279626,False
CHN,e_CN8806-500,ep_hydro_CN8806-500__irena,10.271324959408116,hydro,Aggregated Plant -- operating,e_CN8806-500,CN8806-500,29.062117285586638,103.54646158330628,False
CHN,e_CN8806-500,ep_hydro_dam_CN8806-500,110.0,hydro,Aggregated Plant -- operating,e_CN8806-500,CN8806-500,28.70497160306041,103.580726581571,False
CHN,e_CN8807-500,ep_bioenergy_CN8807-500,60.0,bioenergy,Aggregated Plant -- operating,e_CN8807-500,CN8807-500,28.73136959920127,115.71297018759144,False
CHN,e_CN8811-500,ep_hydro_CN8811-500__irena,268.735211210696,hydro,Aggregated Plant -- operating,e_CN8811-500,CN8811-500,29.14007208006593,99.7545488013515,False
CHN,e_CN8811-500,ep_hydro_dam_CN8811-500,478.0,hydro,Aggregated Plant -- operating,e_CN8811-500,CN8811-500,28.688362662720245,100.01385943232027,False
CHN,e_CN8811-500,ep_hydro_dam_G100000604959,2400.0,hydro,Xulong hydroelectric plant_ -- construction,e_CN8811-500,CN8811-500,28.5833,99.1767,False
CHN,e_CN8811-500,ep_solar_pv_500,120.0,solar,Aggregated Plant -- operating,e_CN8811-500,CN8811-500,28.761455845104827,99.57777256429078,False
CHN,e_CN8811-500,ep_solar_pv_G100000830861,600.0,solar,Sichuan Ganzi Xingchuan (SPIC) solar farm_-- -- operating,e_CN8811-500,CN8811-500,29.1341,99.5525,False
CHN,e_CN8814-500,ep_hydro_CN8814-500__irena,22.03666082200287,hydro,Aggregated Plant -- operating,e_CN8814-500,CN8814-500,29.390379443265065,111.86566131538716,False
CHN,e_CN8814-500,ep_hydro_ror_CN8814-500,236.0,hydro,Aggregated Plant -- operating,e_CN8814-500,CN8814-500,29.190513808528408,112.15114727947883,False
CHN,e_CN882-500,ep_coal_subcritical_CN882-500,1800.0,coal,Aggregated Plant -- operating,e_CN882-500,CN882-500,42.61230831424213,123.79856966593672,False
CHN,e_CN882-500,ep_coal_ultra-supercritical_CN882-500,1200.0,coal,Aggregated Plant -- operating,e_CN882-500,CN882-500,42.16226824986418,124.00701507872492,False
CHN,e_CN8823-500,ep_gas_combined_cycle_CN8823-500,240.0,gas,Aggregated Plant -- operating,e_CN8823-500,CN8823-500,28.76570273810738,118.61881876910223,False
CHN,e_CN8828-500,ep_bioenergy_CN8828-500,40.0,bioenergy,Aggregated Plant -- operating,e_CN8828-500,CN8828-500,28.950767994842035,118.71002898515826,False
CHN,e_CN8829-500,ep_hydro_CN8829-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN8829-500,CN8829-500,28.7559262669443,118.970115218665,False
CHN,e_CN8832-500,ep_coal_subcritical_CN8832-500,475.0,coal,Aggregated Plant -- operating,e_CN8832-500,CN8832-500,29.12130541915223,118.87117837159172,False
CHN,e_CN8832-500,ep_hydro_CN8832-500__irena,25.211433991274465,hydro,Aggregated Plant -- operating,e_CN8832-500,CN8832-500,28.782330200114032,119.14433183340869,False
CHN,e_CN8832-500,ep_hydro_dam_CN8832-500,270.0,hydro,Aggregated Plant -- operating,e_CN8832-500,CN8832-500,28.763814057448258,118.62728726456125,False
CHN,e_CN8847-500,ep_bioenergy_CN8847-500,100.0,bioenergy,Aggregated Plant -- operating,e_CN8847-500,CN8847-500,29.09074192626259,105.2094846837332,False
CHN,e_CN8847-500,ep_coal_subcritical_CN8847-500,1365.0,coal,Aggregated Plant -- operating,e_CN8847-500,CN8847-500,28.764432568202576,105.5411801421696,False
CHN,e_CN8847-500,ep_gas_combined_cycle_CN8847-500,1400.0,gas,Aggregated Plant -- construction,e_CN8847-500,CN8847-500,28.768257334560637,105.01563309194114,False
CHN,e_CN8849-500,ep_solar_pv_500,200.0,solar,Aggregated Plant -- operating,e_CN8849-500,CN8849-500,28.973719675505464,100.02117259693418,False
CHN,e_CN8853-1000,ep_coal_ultra-supercritical_G100000104104,1000.0,coal,Pingjiang power station_Unit 1 -- operating,e_CN8853-1000,CN8853-1000,28.808542,113.54144,False
CHN,e_CN8853-1000,ep_coal_ultra-supercritical_G100000104105,1000.0,coal,Pingjiang power station_Unit 2 -- operating,e_CN8853-1000,CN8853-1000,28.808542,113.54144,False
CHN,e_CN888-500,ep_coal_subcritical_CN888-500,1799.9999999999998,coal,Aggregated Plant -- operating,e_CN888-500,CN888-500,42.46436901417632,119.49238195574604,False
CHN,e_CN8881-500,ep_hydro_CN8881-500__irena,774.8314046651685,hydro,Aggregated Plant -- operating,e_CN8881-500,CN8881-500,29.52068283030373,111.24561419023873,False
CHN,e_CN8881-500,ep_hydro_dam_CN8881-500,1833.0,hydro,Aggregated Plant -- operating,e_CN8881-500,CN8881-500,28.77404430593693,111.7369509737672,False
CHN,e_CN8881-500,ep_hydro_dam_G100000601266,1700.0,hydro,Wuqiangxi hydroelectric plant_ -- operating,e_CN8881-500,CN8881-500,28.7751,110.9269,False
CHN,e_CN8881-500,ep_hydro_dam_G100000601395,1050.0,hydro,Zhexi hydroelectric plant_ -- operating,e_CN8881-500,CN8881-500,28.3298,111.1288,False
CHN,e_CN8881-500,ep_hydro_ps_G100000601041,1200.0,hydro,Muwangxi hydroelectric plant_ -- construction,e_CN8881-500,CN8881-500,28.6461,111.1562,False
CHN,e_CN8893-500,ep_hydro_CN8893-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN8893-500,CN8893-500,28.655424370317167,115.58272497873295,False
CHN,e_CN8893-500,ep_hydro_ps_G100000600744,1200.0,hydro,Fengxin hydroelectric plant_ -- construction,e_CN8893-500,CN8893-500,28.6785,115.0758,False
CHN,e_CN8901-500,ep_hydro_CN8901-500__irena,308.1397487822435,hydro,Aggregated Plant -- operating,e_CN8901-500,CN8901-500,28.914078652276764,120.26297667697098,False
CHN,e_CN8901-500,ep_hydro_ps_CN8901-500,300.0,hydro,Aggregated Plant -- operating,e_CN8901-500,CN8901-500,28.556248285044024,120.30560268409673,False
CHN,e_CN8901-500,ep_hydro_ps_G100000600903,1500.0,hydro,Jinyun hydroelectric plant_ -- construction,e_CN8901-500,CN8901-500,28.5081,120.2605,False
CHN,e_CN8901-500,ep_hydro_ps_G100000601284,1500.0,hydro,Xianju hydroelectric plant_ -- operating,e_CN8901-500,CN8901-500,28.6945,120.4254,False
CHN,e_CN893-500,ep_bioenergy_CN893-500,30.0,bioenergy,Aggregated Plant -- operating,e_CN893-500,CN893-500,42.11989918181102,123.87401911481771,False
CHN,e_CN8936-500,ep_coal_supercritical_CN8936-500,1200.0,coal,Aggregated Plant -- operating,e_CN8936-500,CN8936-500,28.68554774213888,104.53205407845194,False
CHN,e_CN8944-500,ep_hydro_CN8944-500__irena,22.410163547799527,hydro,Aggregated Plant -- operating,e_CN8944-500,CN8944-500,28.82959369823265,102.22815191602686,False
CHN,e_CN8944-500,ep_hydro_dam_CN8944-500,240.0,hydro,Aggregated Plant -- operating,e_CN8944-500,CN8944-500,28.4706718167465,102.25770710679124,False
CHN,e_CN8945-500,ep_hydro_CN8945-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN8945-500,CN8945-500,28.60714196750949,106.46200538286573,False
CHN,e_CN8945-500,ep_hydro_ps_G100000604706,1200.0,hydro,Panlong hydroelectric plant_ -- operating,e_CN8945-500,CN8945-500,28.885,106.455,False
CHN,e_CN8946-500,ep_coal_subcritical_CN8946-500,600.0,coal,Aggregated Plant -- operating,e_CN8946-500,CN8946-500,28.90666210610605,106.69466300611715,False
CHN,e_CN8946-500,ep_coal_supercritical_CN8946-500,2640.0,coal,Aggregated Plant -- operating,e_CN8946-500,CN8946-500,28.54508606589188,107.0040340915125,False
CHN,e_CN8946-500,ep_windon_wind_500,139.0,windon,Aggregated Plant -- operating,e_CN8946-500,CN8946-500,28.475517339109576,106.53945097657788,False
CHN,e_CN8949-500,ep_hydro_CN8949-500__irena,729.2640721179763,hydro,Aggregated Plant -- operating,e_CN8949-500,CN8949-500,28.814267325029576,104.43136414647812,False
CHN,e_CN8949-500,ep_hydro_dam_CN8949-500,60.0,hydro,Aggregated Plant -- operating,e_CN8949-500,CN8949-500,28.458869926228815,104.3972903779344,False
CHN,e_CN8949-500,ep_hydro_dam_G100000601278,7750.0,hydro,Xiangjiaba hydroelectric plant_ -- operating,e_CN8949-500,CN8949-500,28.6408,104.3924,False
CHN,e_CN8960-500,ep_hydro_CN8960-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN8960-500,CN8960-500,28.7451734789858,113.16156364364348,False
CHN,e_CN8960-500,ep_hydro_ps_G100000604624,1200.0,hydro,Miluo Yuchi hydroelectric plant_ -- construction,e_CN8960-500,CN8960-500,28.5963,113.0492,False
CHN,e_CN8967-500,ep_windon_wind_500,24.0,windon,Aggregated Plant -- operating,e_CN8967-500,CN8967-500,28.732468686486826,121.21299846156148,False
CHN,e_CN8970-500,ep_hydro_CN8970-500__irena,12.605716995637232,hydro,Aggregated Plant -- operating,e_CN8970-500,CN8970-500,28.77562265432897,101.8179323722966,False
CHN,e_CN8970-500,ep_hydro_dam_CN8970-500,135.0,hydro,Aggregated Plant -- operating,e_CN8970-500,CN8970-500,28.41957060292861,101.81704202430724,False
CHN,e_CN8971-500,ep_bioenergy_CN8971-500,35.0,bioenergy,Aggregated Plant -- operating,e_CN8971-500,CN8971-500,28.77003764434481,121.10486342601897,False
CHN,e_CN898-500,ep_coal_subcritical_CN898-500,280.0,coal,Aggregated Plant -- operating,e_CN898-500,CN898-500,42.28105800708861,116.50015154784246,False
CHN,e_CN9027-500,ep_bioenergy_CN9027-500,80.0,bioenergy,Aggregated Plant -- operating,e_CN9027-500,CN9027-500,28.38905020986364,113.25222098352504,False
CHN,e_CN9027-500,ep_bioenergy_G100000200183,100.0,bioenergy,Hunan Changsha power station_1 -- operating,e_CN9027-500,CN9027-500,28.4096,112.9315,False
CHN,e_CN9027-500,ep_hydro_CN9027-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN9027-500,CN9027-500,28.289698627743576,112.78563788941383,False
CHN,e_CN9027-500,ep_hydro_ps_G100000600815,1200.0,hydro,Heimifeng hydroelectric plant_ -- operating,e_CN9027-500,CN9027-500,28.4628,112.9939,False
CHN,e_CN9035-500,ep_coal_supercritical_CN9035-500,1300.0,coal,Aggregated Plant -- operating,e_CN9035-500,CN9035-500,28.34553578369544,116.84133892485288,False
CHN,e_CN9044-1000,ep_hydro_dam_CN9044-1000,60.0,hydro,Aggregated Plant -- operating,e_CN9044-1000,CN9044-1000,28.400733943680446,114.04564432644256,False
CHN,e_CN9054-1000,ep_hydro_CN9054-1000__irena,130.7259540288306,hydro,Aggregated Plant -- operating,e_CN9054-1000,CN9054-1000,28.442809155691904,113.71179445155396,False
CHN,e_CN9054-1000,ep_hydro_ps_G100000601080,1400.0,hydro,Pingjiang hydroelectric plant_ -- construction,e_CN9054-1000,CN9054-1000,28.5169,113.703,False
CHN,e_CN9059-500,ep_hydro_CN9059-500__irena,177.04029202761626,hydro,Aggregated Plant -- operating,e_CN9059-500,CN9059-500,28.58640706064616,119.88035246818198,False
CHN,e_CN9059-500,ep_hydro_dam_CN9059-500,696.0000000000001,hydro,Aggregated Plant -- operating,e_CN9059-500,CN9059-500,28.23263578637209,119.94851871545131,False
CHN,e_CN9059-500,ep_hydro_ps_G100000601104,1200.0,hydro,Qingtian hydroelectric plant_ -- construction,e_CN9059-500,CN9059-500,28.1285,120.0704,False
CHN,e_CN9071-500,ep_bioenergy_CN9071-500,40.0,bioenergy,Aggregated Plant -- construction,e_CN9071-500,CN9071-500,28.53311943708452,121.29399853483818,False
CHN,e_CN9072-500,ep_hydro_CN9072-500__irena,149.4010903186635,hydro,Aggregated Plant -- operating,e_CN9072-500,CN9072-500,28.30635318419893,106.8247150413986,False
CHN,e_CN9072-500,ep_windon_wind_500,100.0,windon,Aggregated Plant -- construction,e_CN9072-500,CN9072-500,28.279182805974845,106.3209263441508,False
CHN,e_CN9073-500,ep_windon_wind_500,218.00000000000003,windon,Aggregated Plant -- operating,e_CN9073-500,CN9073-500,28.533472028094028,103.27719244172286,False
CHN,e_CN9078-500,ep_bioenergy_CN9078-500,30.0,bioenergy,Aggregated Plant -- operating,e_CN9078-500,CN9078-500,29.07701436379069,119.52797536882878,False
CHN,e_CN9078-500,ep_hydro_CN9078-500__irena,548.5821285138426,hydro,Aggregated Plant -- operating,e_CN9078-500,CN9078-500,28.75678814069771,120.3311398304223,False
CHN,e_CN9078-500,ep_hydro_dam_CN9078-500,300.0,hydro,Aggregated Plant -- operating,e_CN9078-500,CN9078-500,28.505993713616466,120.42583330393003,False
CHN,e_CN9078-500,ep_hydro_ps_CN9078-500,297.0,hydro,Aggregated Plant -- construction,e_CN9078-500,CN9078-500,27.802648748880216,120.14571052423582,False
CHN,e_CN9078-500,ep_hydro_ps_G100000600887,1400.0,hydro,Jingning hydroelectric plant_ -- construction,e_CN9078-500,CN9078-500,27.8454,119.4728,False
CHN,e_CN9078-500,ep_hydro_ps_G100000604826,1400.0,hydro,Songyang hydroelectric plant_ -- construction,e_CN9078-500,CN9078-500,28.4487,119.4861,False
CHN,e_CN9078-500,ep_hydro_ror_CN9078-500,78.0,hydro,Aggregated Plant -- operating,e_CN9078-500,CN9078-500,27.66580235435371,119.80301763762068,False
CHN,e_CN9078-500,ep_windon_wind_500,34.0,windon,Aggregated Plant -- operating,e_CN9078-500,CN9078-500,27.767570261945068,119.3380534582096,False
CHN,e_CN9081-500,ep_windon_wind_500,470.00000000000006,windon,Aggregated Plant -- construction,e_CN9081-500,CN9081-500,28.40908473641469,102.21522517806098,False
CHN,e_CN9083-500,ep_bioenergy_CN9083-500,35.0,bioenergy,Aggregated Plant -- operating,e_CN9083-500,CN9083-500,28.195147603995437,117.8073877138524,False
CHN,e_CN9100-500,ep_windon_wind_500,249.0,windon,Aggregated Plant -- operating,e_CN9100-500,CN9100-500,28.1678513190202,103.13796482411335,False
CHN,e_CN9141-1000,ep_windon_wind_000,80.0,windon,Aggregated Plant -- operating,e_CN9141-1000,CN9141-1000,28.10116467151281,114.39716536252944,False
CHN,e_CN9144-500,ep_bioenergy_CN9144-500,30.0,bioenergy,Aggregated Plant -- operating,e_CN9144-500,CN9144-500,28.45109564716159,117.9069313476498,False
CHN,e_CN9144-500,ep_coal_ultra-supercritical_G100000101768,1000.0,coal,Shangrao power station_Unit 1 -- construction,e_CN9144-500,CN9144-500,28.28488,117.857259,False
CHN,e_CN9144-500,ep_coal_ultra-supercritical_G100000101769,1000.0,coal,Shangrao power station_Unit 2 -- construction,e_CN9144-500,CN9144-500,28.28488,117.857259,False
CHN,e_CN9144-500,ep_hydro_CN9144-500__irena,112.05081773899762,hydro,Aggregated Plant -- operating,e_CN9144-500,CN9144-500,28.097594212327667,117.90432930594262,False
CHN,e_CN9149-500,ep_bioenergy_CN9149-500,30.0,bioenergy,Aggregated Plant -- construction,e_CN9149-500,CN9149-500,28.423758717364333,113.46206820433808,False
CHN,e_CN9159-500,ep_windon_wind_500,105.0,windon,Aggregated Plant -- operating,e_CN9159-500,CN9159-500,28.304290328096208,103.14210504110795,False
CHN,e_CN9163-500,ep_bioenergy_CN9163-500,30.0,bioenergy,Aggregated Plant -- operating,e_CN9163-500,CN9163-500,28.414843884137355,109.5827882981552,False
CHN,e_CN9163-500,ep_hydro_CN9163-500__irena,165.64845889081818,hydro,Aggregated Plant -- operating,e_CN9163-500,CN9163-500,27.87975755362733,109.42060977416897,False
CHN,e_CN9163-500,ep_hydro_dam_CN9163-500,653.9999999999999,hydro,Aggregated Plant -- operating,e_CN9163-500,CN9163-500,27.96798980979137,108.81223281718384,False
CHN,e_CN9163-500,ep_hydro_dam_G100000601146,1120.0,hydro,Shatuo hydroelectric plant_ -- operating,e_CN9163-500,CN9163-500,28.4971,108.4712,False
CHN,e_CN9163-500,ep_windon_wind_500,281.9,windon,Aggregated Plant -- construction,e_CN9163-500,CN9163-500,28.321161414764926,108.71892890943084,False
CHN,e_CN9205-500,ep_hydro_CN9205-500__irena,38.47078075705585,hydro,Aggregated Plant -- operating,e_CN9205-500,CN9205-500,28.44825562241585,102.97757143076352,False
CHN,e_CN9205-500,ep_hydro_dam_CN9205-500,360.0,hydro,Aggregated Plant -- operating,e_CN9205-500,CN9205-500,28.018327868870006,103.26009149953155,False
CHN,e_CN9205-500,ep_hydro_ror_CN9205-500,52.0,hydro,Aggregated Plant -- operating,e_CN9205-500,CN9205-500,28.04790845968384,102.81821203104111,False
CHN,e_CN9208-500,ep_hydro_CN9208-500__irena,453.8058118429404,hydro,Aggregated Plant -- operating,e_CN9208-500,CN9208-500,28.363373551514165,101.64364345345076,False
CHN,e_CN9208-500,ep_hydro_dam_G100000600893,3600.0,hydro,Jinping Stage 1 hydroelectric plant_ -- operating,e_CN9208-500,CN9208-500,28.1833,101.6337,False
CHN,e_CN9208-500,ep_hydro_dam_G100000600917,1020.0,hydro,Kala hydroelectric plant_ -- construction,e_CN9208-500,CN9208-500,28.3877,101.2902,False
CHN,e_CN9208-500,ep_hydro_ror_CN9208-500,240.0,hydro,Aggregated Plant -- operating,e_CN9208-500,CN9208-500,28.003720935841656,101.65044945073946,False
CHN,e_CN9215-500,ep_coal_supercritical_CN9215-500,1200.0,coal,Aggregated Plant -- operating,e_CN9215-500,CN9215-500,28.34815314252942,121.04765136106144,False
CHN,e_CN9215-500,ep_coal_ultra-supercritical_CN9215-500,1320.0,coal,Aggregated Plant -- operating,e_CN9215-500,CN9215-500,27.99266508399754,121.09968732188702,False
CHN,e_CN9215-500,ep_coal_ultra-supercritical_G100000111663,1000.0,coal,Zheneng Yueqing power station_Phase III Unit 5 -- operating,e_CN9215-500,CN9215-500,28.1704074,121.0889375,False
CHN,e_CN9215-500,ep_coal_ultra-supercritical_G100000111664,1000.0,coal,Zheneng Yueqing power station_Phase III Unit 6 -- operating,e_CN9215-500,CN9215-500,28.1704074,121.0889375,False
CHN,e_CN9222-500,ep_coal_subcritical_CN9222-500,1860.0,coal,Aggregated Plant -- operating,e_CN9222-500,CN9222-500,28.029784096053987,106.58395932446732,False
CHN,e_CN9222-500,ep_windon_wind_500,147.50000000000003,windon,Aggregated Plant -- operating,e_CN9222-500,CN9222-500,28.078733436640853,106.0938026780966,False
CHN,e_CN9241-500,ep_hydro_CN9241-500__irena,448.2032709559905,hydro,Aggregated Plant -- operating,e_CN9241-500,CN9241-500,28.01767395448834,101.70971505428142,False
CHN,e_CN9241-500,ep_hydro_ror_G100000600894,4800.0,hydro,Jinping Stage 2 hydroelectric plant_ -- operating,e_CN9241-500,CN9241-500,28.1318,101.7912,False
CHN,e_CN9244-500,ep_coal_subcritical_CN9244-500,1200.0,coal,Aggregated Plant -- operating,e_CN9244-500,CN9244-500,28.3111609197582,120.79001376070524,False
CHN,e_CN9244-500,ep_coal_ultra-supercritical_CN9244-500,1320.0,coal,Aggregated Plant -- operating,e_CN9244-500,CN9244-500,27.95984508885498,120.7845202020978,False
CHN,e_CN9258-500,ep_bioenergy_CN9258-500,30.0,bioenergy,Aggregated Plant -- operating,e_CN9258-500,CN9258-500,28.467183636343517,116.1364879247848,False
CHN,e_CN9259-500,ep_coal_ultra-supercritical_G100000104621,1050.0,coal,Yuhuan power station_Phase I Unit 1 -- operating,e_CN9259-500,CN9259-500,28.1151529,121.1391369,False
CHN,e_CN9259-500,ep_coal_ultra-supercritical_G100000104622,1050.0,coal,Yuhuan power station_Phase I Unit 2 -- operating,e_CN9259-500,CN9259-500,28.1151529,121.1391369,False
CHN,e_CN9259-500,ep_coal_ultra-supercritical_G100000104623,1050.0,coal,Yuhuan power station_Phase II Unit 3 -- operating,e_CN9259-500,CN9259-500,28.1151529,121.1391369,False
CHN,e_CN9259-500,ep_coal_ultra-supercritical_G100000104624,1050.0,coal,Yuhuan power station_Phase II Unit 4 -- operating,e_CN9259-500,CN9259-500,28.1151529,121.1391369,False
CHN,e_CN9259-500,ep_coal_ultra-supercritical_G100000115296,1060.0,coal,Yuhuan power station_Phase III Unit 5 -- construction,e_CN9259-500,CN9259-500,28.1151529,121.1391369,False
CHN,e_CN9260-500,ep_hydro_CN9260-500__irena,33.14836691445346,hydro,Aggregated Plant -- operating,e_CN9260-500,CN9260-500,28.290690796571354,100.9329358742,False
